"Latest: Time (s)","Latest: Illumination (lux)"
0.396,193.204956055
0.398,219.687805176
0.4,187.189331055
0.402,198.268890381
0.404,194.885101318
0.406,182.113647461
0.408,185.121459961
0.41,197.328948975
0.412,203.532562256
0.414,198.456878662
0.416,205.60043335
0.418,188.881225586
0.42,189.069213867
0.422,175.169830322
0.424,176.29776001
0.426,182.113647461
0.428,193.768920898
0.43,189.821166992
0.432,146.431121826
0.434,220.627746582
0.436,129.523925781
0.438,169.154205322
0.44,150.367126465
0.442,155.818786621
0.444,164.642486572
0.446,173.665924072
0.448,168.402252197
0.45,174.041900635
0.452,168.402252197
0.454,152.810974121
0.456,145.679168701
0.458,138.535614014
0.46,140.039520264
0.462,158.63861084
0.464,158.450622559
0.466,169.718170166
0.468,77.4864196777
0.47,224.387512207
0.472,37.0924377441
0.474,142.671356201
0.476,81.2461853027
0.478,99.8335266113
0.48,133.271942139
0.482,115.80078125
0.484,132.707977295
0.486,96.2734985352
0.488,105.66116333
0.49,95.8975219727
0.492,84.8062133789
0.494,92.3257446289
0.496,89.1299438477
0.498,104.909210205
0.5,101.14944458
0.502,113.18069458
0.504,86.1221313477
0.506,91.0098266602
0.508,61.3311767578
0.51,49.1236877441
0.512,78.6143493652
0.514,39.9122619629
0.516,126.140136719
0.518,44.4239807129
0.52,67.5230407715
0.522,51.7437744141
0.524,45.1759338379
0.526,41.7921447754
0.528,41.9801330566
0.53,47.4317932129
0.532,44.2359924316
0.534,49.4996643066
0.536,41.7921447754
0.538,44.4239807129
0.54,43.2960510254
0.542,40.2882385254
0.544,39.5362854004
0.546,46.4918518066
0.548,48.9356994629
0.55,60.2032470703
0.552,38.9723205566
0.554,39.9122619629
0.556,38.2203674316
0.558,39.5362854004
0.56,38.0323791504
0.562,39.5362854004
0.564,38.4083557129
0.566,40.4762268066
0.568,39.7242736816
0.57,38.9723205566
0.572,38.7843322754
0.574,40.6642150879
0.576,38.7843322754
0.578,41.9801330566
0.58,41.4161682129
0.582,41.6041564941
0.584,40.4762268066
0.586,72.7867126465
0.588,39.1603088379
0.59,39.3482971191
0.592,65.8428955078
0.594,38.9723205566
0.596,53.8116455078
0.598,46.1158752441
0.6,48.7477111816
0.602,45.5519104004
0.604,45.5519104004
0.606,44.4239807129
0.608,44.0480041504
0.61,48.3717346191
0.612,47.0558166504
0.614,53.9996337891
0.616,52.3077392578
0.618,52.4957275391
0.62,53.4356689453
0.622,47.9957580566
0.624,58.1353759766
0.626,39.5362854004
0.628,116.928710938
0.63,48.5597229004
0.632,68.4629821777
0.634,67.5230407715
0.636,67.147064209
0.638,61.8951416016
0.64,56.2554931641
0.642,56.2554931641
0.644,55.6915283203
0.646,66.0308837891
0.648,68.0870056152
0.65,70.154876709
0.652,77.674407959
0.654,69.5909118652
0.656,66.5830993652
0.658,59.6392822266
0.66,64.3389892578
0.662,58.5113525391
0.664,135.527801514
0.666,64.9029541016
0.668,72.0347595215
0.67,139.287567139
0.672,61.3311767578
0.674,94.5816040039
0.676,73.7266540527
0.678,72.7867126465
0.68,68.0870056152
0.682,80.4942321777
0.684,85.1821899414
0.686,90.0698852539
0.688,100.021514893
0.69,83.3023071289
0.692,87.2500610352
0.694,72.7867126465
0.696,73.7266540527
0.698,78.6143493652
0.7,84.0542602539
0.702,100.021514893
0.704,106.413116455
0.706,185.497436523
0.708,64.3389892578
0.71,121.252441406
0.712,86.8740844727
0.714,96.8374633789
0.716,84.0542602539
0.718,105.097198486
0.72,119.372558594
0.722,117.680664062
0.724,136.279754639
0.726,113.18069458
0.728,94.9575805664
0.73,98.5176086426
0.732,90.4458618164
0.734,109.420928955
0.736,113.932647705
0.738,131.95602417
0.74,129.147949219
0.742,178.365631104
0.744,80.1182556152
0.746,127.644042969
0.748,149.051208496
0.75,83.6782836914
0.752,159.202575684
0.754,127.080078125
0.756,138.911590576
0.758,143.799285889
0.76,133.835906982
0.762,122.756347656
0.764,114.120635986
0.766,125.200195312
0.768,111.488800049
0.77,140.227508545
0.772,142.671356201
0.774,156.006774902
0.776,155.63079834
0.778,139.663543701
0.78,119.936523438
0.782,107.16506958
0.784,203.156585693
0.786,86.6860961914
0.788,189.821166992
0.79,170.094146729
0.792,191.137084961
0.794,157.510681152
0.796,151.683044434
0.798,135.527801514
0.8,161.270446777
0.802,163.702545166
0.804,149.991149902
0.806,163.702545166
0.808,191.325073242
0.81,177.049713135
0.812,173.101959229
0.814,163.514556885
0.816,146.983337402
0.818,149.803161621
0.82,201.276702881
0.822,127.83203125
0.824,229.827423096
0.826,198.644866943
0.828,198.456878662
0.83,198.268890381
0.832,155.254821777
0.834,187.001342773
0.836,125.576171875
0.838,214.048156738
0.84,167.086334229
0.842,209.360198975
0.844,215.552062988
0.846,164.078521729
0.848,220.815734863
0.85,149.991149902
0.852,181.737670898
0.854,197.140960693
0.856,171.78604126
0.858,208.60824585
0.86,218.74786377
0.862,230.579376221
0.864,177.613677979
0.866,226.079406738
0.868,188.505249023
0.87,195.825042725
0.872,202.028656006
0.874,210.300140381
0.876,218.183898926
0.878,226.631622314
0.88,225.703430176
0.882,219.875793457
0.884,204.660491943
0.886,200.148773193
0.888,205.036468506
0.89,220.627746582
0.892,218.183898926
0.894,229.827423096
0.896,227.007598877
0.898,233.211212158
0.9,192.828979492
0.902,236.031036377
0.904,222.131652832
0.906,224.387512207
0.908,231.895294189
0.91,232.083282471
0.912,235.279083252
0.914,237.158966064
0.916,235.655059814
0.918,231.707305908
0.92,228.511505127
0.922,229.451446533
0.924,232.271270752
0.926,231.895294189
0.928,238.474884033
0.93,238.098907471
0.932,234.715118408
0.934,237.910919189
0.936,232.647247314
0.938,238.286895752
0.94,235.843048096
0.942,230.955352783
0.944,220.815734863
0.946,236.407012939
0.948,233.399200439
0.95,241.106719971
0.952,234.903106689
0.954,231.143341064
0.956,234.151153564
0.958,238.850860596
0.96,237.910919189
0.962,236.595001221
0.964,234.339141846
0.966,231.895294189
0.968,230.579376221
0.97,235.279083252
0.972,235.843048096
0.974,237.158966064
0.976,224.575500488
0.978,235.091094971
0.98,177.049713135
0.982,232.647247314
0.984,224.575500488
0.986,219.875793457
0.988,229.827423096
0.99,233.587188721
0.992,232.647247314
0.994,233.399200439
0.996,229.639434814
0.998,225.327453613
1,214.048156738
1.002,223.071594238
1.004,215.176086426
1.006,223.25958252
1.008,225.327453613
1.01,230.391387939
1.012,222.695617676
1.014,220.25177002
1.016,144.739227295
1.018,211.792297363
1.02,200.336761475
1.022,160.330505371
1.024,227.571563721
1.026,198.268890381
1.028,208.232269287
1.03,207.292327881
1.032,197.704925537
1.034,185.685424805
1.036,191.701049805
1.038,177.613677979
1.04,192.077026367
1.042,193.580932617
1.044,199.58480835
1.046,197.140960693
1.048,195.0730896
1.05,182.865600586
1.052,174.605865479
1.054,156.194763184
1.056,175.545806885
1.058,94.2056274414
1.06,193.204956055
1.062,156.758728027
1.064,171.598052979
1.066,162.210388184
1.068,160.706481934
1.07,143.611297607
1.072,144.739227295
1.074,139.851531982
1.076,144.927215576
1.078,149.239196777
1.08,165.206451416
1.082,156.194763184
1.084,155.442810059
1.086,140.039520264
1.088,140.603485107
1.09,125.200195312
1.092,133.647918701
1.094,28.268737793
1.096,142.48336792
1.098,121.628417969
1.1,118.620605469
1.102,151.871032715
1.104,72.7867126465
1.106,94.9575805664
1.108,78.0503845215
1.11,80.3062438965
1.112,82.186126709
1.114,92.1377563477
1.116,102.65335083
1.118,90.0698852539
1.12,89.8818969727
1.122,68.4629821777
1.124,68.8389587402
1.126,60.9552001953
1.128,72.0347595215
1.13,65.8428955078
1.132,75.2305603027
1.134,45.5519104004
1.136,79.930267334
1.138,114.672851562
1.14,54.1876220703
1.142,59.0753173828
1.144,44.7999572754
1.146,39.1603088379
1.148,38.5963439941
1.15,38.2203674316
1.152,38.9723205566
1.154,38.4083557129
1.156,38.9723205566
1.158,45.3639221191
1.16,40.6642150879
1.162,41.9801330566
1.164,40.1002502441
1.166,38.9723205566
1.168,39.1603088379
1.17,38.5963439941
1.172,54.1876220703
1.174,39.9122619629
1.176,62.6470947266
1.178,79.930267334
1.18,43.4840393066
1.182,53.9996337891
1.184,47.0558166504
1.186,40.4762268066
1.188,42.7320861816
1.19,49.1236877441
1.192,55.6915283203
1.194,61.8951416016
1.196,72.2227478027
1.198,51.3677978516
1.2,56.8194580078
1.202,44.7999572754
1.204,48.3717346191
1.206,49.4996643066
1.208,57.5714111328
1.21,66.395111084
1.212,65.8428955078
1.214,131.204071045
1.216,42.7320861816
1.218,91.5737915039
1.22,52.8717041016
1.222,62.2711181641
1.224,60.9552001953
1.226,67.5230407715
1.228,86.6860961914
1.23,91.3858032227
1.232,88.9419555664
1.234,78.2383728027
1.236,69.0269470215
1.238,60.0152587891
1.24,64.9029541016
1.242,76.5464782715
1.244,79.178314209
1.246,96.0855102539
1.248,91.9497680664
1.25,139.099578857
1.252,47.2438049316
1.254,129.711914062
1.256,86.8740844727
1.258,72.5987243652
1.26,100.585479736
1.262,101.901397705
1.264,104.909210205
1.266,99.8335266113
1.268,101.713409424
1.27,85.9341430664
1.272,81.6221618652
1.274,83.8662719727
1.276,82.5503540039
1.278,105.849151611
1.28,105.097198486
1.282,115.048828125
1.284,107.917022705
1.286,100.585479736
1.288,88.1900024414
1.29,118.244628906
1.292,140.97946167
1.294,67.5230407715
1.296,175.545806885
1.298,113.932647705
1.3,140.97946167
1.302,132.707977295
1.304,106.789093018
1.306,120.3125
1.308,116.928710938
1.31,121.252441406
1.312,129.523925781
1.314,137.595672607
1.316,142.295379639
1.318,145.679168701
1.32,140.603485107
1.322,125.012207031
1.324,125.764160156
1.326,121.064453125
1.328,193.392944336
1.33,89.3179321289
1.332,227.571563721
1.334,165.206451416
1.336,158.074645996
1.338,177.613677979
1.34,143.235321045
1.342,141.919403076
1.344,146.983337402
1.346,165.582427979
1.348,154.12689209
1.35,171.598052979
1.352,175.921783447
1.354,162.210388184
1.356,176.673736572
1.358,152.059020996
1.36,158.262634277
1.362,152.998962402
1.364,162.210388184
1.366,168.402252197
1.368,223.635559082
1.37,195.449066162
1.372,144.175262451
1.374,215.74005127
1.376,152.998962402
1.378,185.685424805
1.38,156.946716309
1.382,179.481811523
1.384,194.144897461
1.386,206.164398193
1.388,191.137084961
1.39,186.061401367
1.392,198.268890381
1.394,179.857788086
1.396,172.725982666
1.398,193.204956055
1.4,198.0809021
1.402,180.609741211
1.404,204.848480225
1.406,228.699493408
1.408,176.673736572
1.41,239.790802002
1.412,191.701049805
1.414,204.0965271
1.416,210.1121521
1.418,211.792297363
1.42,217.055969238
1.422,214.23614502
1.424,218.74786377
1.426,211.792297363
1.428,216.492004395
1.43,217.619934082
1.432,208.044281006
1.434,219.875793457
1.436,214.23614502
1.438,221.191711426
1.44,229.827423096
1.442,214.048156738
1.444,224.76348877
1.446,239.414825439
1.448,206.352386475
1.45,213.296203613
1.452,235.091094971
1.454,210.1121521
1.456,236.595001221
1.458,233.775177002
1.46,235.279083252
1.462,231.519317627
1.464,231.707305908
1.466,219.875793457
1.468,226.631622314
1.47,235.467071533
1.472,237.158966064
1.474,235.655059814
1.476,233.587188721
1.478,230.203399658
1.48,232.647247314
1.482,232.647247314
1.484,230.579376221
1.486,230.579376221
1.488,228.323516846
1.49,225.515441895
1.492,232.835235596
1.494,235.655059814
1.496,232.835235596
1.498,234.151153564
1.5,234.151153564
1.502,236.595001221
1.504,235.279083252
1.506,239.226837158
1.508,231.519317627
1.51,236.031036377
1.512,235.091094971
1.514,237.722930908
1.516,237.910919189
1.518,236.782989502
1.52,238.850860596
1.522,236.407012939
1.524,210.1121521
1.526,238.850860596
1.528,234.339141846
1.53,205.60043335
1.532,238.286895752
1.534,228.699493408
1.536,237.158966064
1.538,236.031036377
1.54,232.083282471
1.542,232.647247314
1.544,224.387512207
1.546,222.883605957
1.548,220.627746582
1.55,232.459259033
1.552,231.331329346
1.554,235.279083252
1.556,234.903106689
1.558,229.263458252
1.56,223.823547363
1.562,219.687805176
1.564,213.672180176
1.566,155.254821777
1.568,236.595001221
1.57,201.276702881
1.572,233.775177002
1.574,223.635559082
1.576,223.447570801
1.578,213.860168457
1.58,202.216644287
1.582,197.140960693
1.584,201.840667725
1.586,214.612121582
1.588,225.515441895
1.59,226.079406738
1.592,224.76348877
1.594,212.168273926
1.596,201.276702881
1.598,194.332885742
1.6,197.140960693
1.602,158.262634277
1.604,232.271270752
1.606,192.265014648
1.608,186.625366211
1.61,220.815734863
1.612,170.658111572
1.614,181.92565918
1.616,188.505249023
1.618,189.257202148
1.62,189.821166992
1.622,213.296203613
1.624,203.720550537
1.626,199.960784912
1.628,202.59262085
1.63,174.041900635
1.632,176.109771729
1.634,169.154205322
1.636,180.233764648
1.638,195.637054443
1.64,202.216644287
1.642,198.268890381
1.644,135.715789795
1.646,217.055969238
1.648,117.868652344
1.65,163.514556885
1.652,147.923278809
1.654,172.350006104
1.656,182.301635742
1.658,180.985717773
1.66,180.045776367
1.662,163.702545166
1.664,154.12689209
1.666,144.175262451
1.668,144.551239014
1.67,143.98727417
1.672,160.518493652
1.674,173.853912354
1.676,168.214263916
1.678,175.545806885
1.68,101.525421143
1.682,183.053588867
1.684,77.4864196777
1.686,102.841339111
1.688,152.998962402
1.69,130.828094482
1.692,159.954528809
1.694,163.138580322
1.696,156.194763184
1.698,129.3359375
1.7,124.636230469
1.702,112.616729736
1.704,112.616729736
1.706,135.903778076
1.708,128.959960938
1.71,156.194763184
1.712,147.547302246
1.714,140.227508545
1.716,126.892089844
1.718,113.18069458
1.72,53.6236572266
1.722,67.899017334
1.724,161.458435059
1.726,52.3077392578
1.728,188.505249023
1.73,70.7188415527
1.732,110.548858643
1.734,80.8702087402
1.736,78.9903259277
1.738,65.8428955078
1.74,78.8023376465
1.742,91.3858032227
1.744,89.8818969727
1.746,100.585479736
1.748,84.0542602539
1.75,79.5542907715
1.752,69.9668884277
1.754,63.7750244141
1.756,65.0909423828
1.758,41.2281799316
1.76,157.13470459
1.762,82.3623657227
1.764,91.0098266602
1.766,46.3038635254
1.768,50.4278564453
1.77,54.9395751953
1.772,41.0401916504
1.774,43.2960510254
1.776,39.3482971191
1.778,49.3116760254
1.78,51.7437744141
1.782,53.4356689453
1.784,48.1837463379
1.786,38.2203674316
1.788,38.4083557129
1.79,39.5362854004
1.792,41.7921447754
1.794,39.5362854004
1.796,47.2438049316
1.798,46.8678283691
1.8,39.1603088379
1.802,43.2960510254
1.804,54.7515869141
1.806,40.1002502441
1.808,40.8522033691
1.81,37.8443908691
1.812,38.5963439941
1.814,40.4762268066
1.816,39.3482971191
1.818,37.8443908691
1.82,41.7921447754
1.822,39.7242736816
1.824,38.4083557129
1.826,39.3482971191
1.828,38.0323791504
1.83,39.9122619629
1.832,38.9723205566
1.834,40.2882385254
1.836,39.5362854004
1.838,43.6720275879
1.84,77.2984313965
1.842,38.2203674316
1.844,41.2281799316
1.846,43.4840393066
1.848,40.8522033691
1.85,41.0401916504
1.852,39.5362854004
1.854,42.3561096191
1.856,39.1603088379
1.858,44.9879455566
1.86,49.3116760254
1.862,45.5519104004
1.864,53.0596923828
1.866,44.4239807129
1.868,41.6041564941
1.87,40.4762268066
1.872,43.8600158691
1.874,43.6720275879
1.876,98.8935852051
1.878,46.4918518066
1.88,41.2281799316
1.882,91.0098266602
1.884,40.2882385254
1.886,53.4356689453
1.888,45.3639221191
1.89,47.2438049316
1.892,50.4278564453
1.894,59.4512939453
1.896,60.7672119141
1.898,64.5269775391
1.9,66.9590759277
1.902,54.7515869141
1.904,59.8272705078
1.906,53.2476806641
1.908,52.4957275391
1.91,59.0753173828
1.912,66.9590759277
1.914,75.9825134277
1.916,66.9590759277
1.918,144.927215576
1.92,47.0558166504
1.922,73.914642334
1.924,63.3990478516
1.926,65.8428955078
1.928,65.8428955078
1.93,73.914642334
1.932,86.8740844727
1.934,75.0425720215
1.936,81.434173584
1.938,68.4629821777
1.94,57.7593994141
1.942,63.0230712891
1.944,63.9630126953
1.946,72.5987243652
1.948,73.914642334
1.95,89.3179321289
1.952,75.9825134277
1.954,132.707977295
1.956,50.9918212891
1.958,79.178314209
1.96,112.240753174
1.962,57.7593994141
1.964,116.552734375
1.966,93.4536743164
1.968,98.5176086426
1.97,89.5059204102
1.972,89.8818969727
1.974,75.418548584
1.976,74.2906188965
1.978,88.3779907227
1.98,84.9942016602
1.982,106.601104736
1.984,102.841339111
1.986,100.021514893
1.988,91.1978149414
1.99,82.5503540039
1.992,82.3623657227
1.994,89.1299438477
1.996,144.551239014
1.998,70.906829834
2,157.13470459
2.002,113.932647705
2.004,131.016082764
2.006,103.969268799
2.008,96.8374633789
2.01,110.360870361
2.012,101.337432861
2.014,125.200195312
2.016,134.96383667
2.018,132.144012451
2.02,138.347625732
2.022,135.339813232
2.024,128.208007812
2.026,108.856964111
2.028,123.696289062
2.03,117.680664062
2.032,189.821166992
2.034,104.345245361
2.036,191.513061523
2.038,189.821166992
2.04,112.052764893
2.042,185.497436523
2.044,108.480987549
2.046,136.279754639
2.048,140.415496826
2.05,162.574615479
2.052,150.743103027
2.054,167.27432251
2.056,175.357818604
2.058,121.252441406
2.06,175.733795166
2.062,109.984893799
2.064,144.363250732
2.066,147.923278809
2.068,176.29776001
2.07,151.683044434
2.072,171.974029541
2.074,225.891418457
2.076,98.8935852051
2.078,206.352386475
2.08,145.115203857
2.082,153.562927246
2.084,194.520874023
2.086,130.45211792
2.088,222.695617676
2.09,164.642486572
2.092,187.753295898
2.094,172.913970947
2.096,112.616729736
2.098,206.916351318
2.1,179.481811523
2.102,139.287567139
2.104,228.323516846
2.106,146.983337402
2.108,231.143341064
2.11,204.0965271
2.112,150.367126465
2.114,219.499816895
2.116,190.573120117
2.118,182.865600586
2.12,206.728363037
2.122,210.664367676
2.124,196.013031006
2.126,197.516937256
2.128,204.284515381
2.13,178.729858398
2.132,191.701049805
2.134,199.208831787
2.136,193.95690918
2.138,212.356262207
2.14,208.984222412
2.142,210.852355957
2.144,203.344573975
2.146,200.336761475
2.148,193.768920898
2.15,220.815734863
2.152,224.575500488
2.154,193.016967773
2.156,238.662872314
2.158,210.664367676
2.16,231.331329346
2.162,214.612121582
2.164,213.484191895
2.166,215.176086426
2.168,222.131652832
2.17,215.74005127
2.172,222.883605957
2.174,225.891418457
2.176,228.323516846
2.178,226.079406738
2.18,225.703430176
2.182,219.875793457
2.184,222.131652832
2.186,222.883605957
2.188,237.910919189
2.19,213.672180176
2.192,219.499816895
2.194,232.835235596
2.196,233.023223877
2.198,236.031036377
2.2,229.075469971
2.202,233.399200439
2.204,234.339141846
2.206,232.083282471
2.208,233.399200439
2.21,235.279083252
2.212,236.407012939
2.214,237.910919189
2.216,234.339141846
2.218,233.023223877
2.22,234.527130127
2.222,233.211212158
2.224,234.527130127
2.226,237.910919189
2.228,211.040344238
2.23,234.151153564
2.232,235.655059814
2.234,224.76348877
2.236,232.647247314
2.238,237.346954346
2.24,239.226837158
2.242,239.602813721
2.244,235.279083252
2.246,236.407012939
2.248,233.023223877
2.25,232.271270752
2.252,230.579376221
2.254,238.098907471
2.256,238.474884033
2.258,236.970977783
2.26,238.850860596
2.262,231.331329346
2.264,230.579376221
2.266,225.891418457
2.268,230.203399658
2.27,180.797729492
2.272,240.166778564
2.274,223.823547363
2.276,226.819610596
2.278,223.071594238
2.28,224.387512207
2.282,222.883605957
2.284,219.311828613
2.286,217.055969238
2.288,214.23614502
2.29,220.815734863
2.292,226.26739502
2.294,215.176086426
2.296,223.25958252
2.298,211.792297363
2.3,214.800109863
2.302,212.356262207
2.304,209.172210693
2.306,155.442810059
2.308,223.071594238
2.31,216.679992676
2.312,171.034088135
2.314,225.515441895
2.316,181.549682617
2.318,193.016967773
2.32,201.0887146
2.322,194.885101318
2.324,199.208831787
2.326,204.472503662
2.328,203.532562256
2.33,200.524749756
2.332,201.464691162
2.334,184.93347168
2.336,185.873413086
2.338,188.881225586
2.34,185.685424805
2.342,194.144897461
2.344,196.952972412
2.346,129.711914062
2.348,44.6119689941
2.35,190.94909668
2.352,53.8116455078
2.354,167.650299072
2.356,85.9341430664
2.358,86.8740844727
2.36,108.105010986
2.362,95.8975219727
2.364,103.593292236
2.366,95.1455688477
2.368,72.9747009277
2.37,74.4786071777
2.372,79.930267334
2.374,74.1026306152
2.376,81.6221618652
2.378,91.0098266602
2.38,80.4942321777
2.382,83.8662719727
2.384,49.4996643066
2.386,110.360870361
2.388,46.8678283691
2.39,60.5792236328
2.392,45.5519104004
2.394,41.0401916504
2.396,53.8116455078
2.398,59.0753173828
2.4,51.5557861328
2.402,44.6119689941
2.404,40.4762268066
2.406,38.4083557129
2.408,38.9723205566
2.41,45.7398986816
2.412,43.6720275879
2.414,45.1759338379
2.416,40.1002502441
2.418,41.9801330566
2.42,37.4684143066
2.422,38.4083557129
2.424,34.6485900879
2.426,65.8428955078
2.428,47.8077697754
2.43,47.8077697754
2.432,39.3482971191
2.434,37.6564025879
2.436,41.0401916504
2.438,40.4762268066
2.44,46.1158752441
2.442,45.9278869629
2.444,45.5519104004
2.446,43.2960510254
2.448,39.7242736816
2.45,39.5362854004
2.452,41.0401916504
2.454,47.6197814941
2.456,48.1837463379
2.458,53.8116455078
2.46,50.6158447266
2.462,81.434173584
2.464,38.4083557129
2.466,75.6065368652
2.468,54.9395751953
2.47,44.2359924316
2.472,69.402923584
2.474,61.3311767578
2.476,61.5191650391
2.478,60.3912353516
2.48,58.1353759766
2.482,50.9918212891
2.484,53.8116455078
2.486,57.0074462891
2.488,57.5714111328
2.49,68.4629821777
2.492,65.8428955078
2.494,69.2149353027
2.496,66.9590759277
2.498,67.3350524902
2.5,59.2633056641
2.502,79.5542907715
2.504,99.4575500488
2.506,46.1158752441
2.508,128.395996094
2.51,84.2422485352
2.512,99.4575500488
2.514,91.5737915039
2.516,72.5987243652
2.518,78.0503845215
2.52,76.5464782715
2.522,80.1182556152
2.524,97.4014282227
2.526,107.541046143
2.528,106.977081299
2.53,106.977081299
2.532,95.3335571289
2.534,78.2383728027
2.536,82.7383422852
2.538,87.0620727539
2.54,163.702545166
2.542,65.8428955078
2.544,199.208831787
2.546,130.828094482
2.548,113.18069458
2.55,133.45993042
2.552,93.8296508789
2.554,102.277374268
2.556,107.917022705
2.558,128.959960938
2.56,134.775848389
2.562,138.723602295
2.564,143.235321045
2.566,118.244628906
2.568,126.516113281
2.57,110.360870361
2.572,123.508300781
2.574,121.628417969
2.576,134.211883545
2.578,140.603485107
2.58,196.389007568
2.582,162.022399902
2.584,121.628417969
2.586,190.197143555
2.588,111.112823486
2.59,162.950592041
2.592,147.923278809
2.594,153.186950684
2.596,171.034088135
2.598,175.357818604
2.6,166.146392822
2.602,159.954528809
2.604,150.743103027
2.606,152.62298584
2.608,165.958404541
2.61,165.77041626
2.612,172.537994385
2.614,178.729858398
2.616,175.169830322
2.618,213.108215332
2.62,129.899902344
2.622,241.106719971
2.624,170.658111572
2.626,191.137084961
2.628,207.668304443
2.63,188.505249023
2.632,194.144897461
2.634,199.020843506
2.636,204.0965271
2.638,199.020843506
2.64,211.604309082
2.642,219.123840332
2.644,198.456878662
2.646,189.633178711
2.648,200.336761475
2.65,213.672180176
2.652,208.796234131
2.654,206.164398193
2.656,208.044281006
2.658,237.158966064
2.66,179.293823242
2.662,206.728363037
2.664,235.279083252
2.666,169.718170166
2.668,228.699493408
2.67,213.296203613
2.672,223.25958252
2.674,214.23614502
2.676,213.296203613
2.678,212.544250488
2.68,202.404632568
2.682,217.619934082
2.684,213.108215332
2.686,229.827423096
2.688,229.263458252
2.69,224.387512207
2.692,227.383575439
2.694,220.627746582
2.696,225.703430176
2.698,218.559875488
2.7,235.091094971
2.702,230.767364502
2.704,237.910919189
2.706,236.970977783
2.708,236.595001221
2.71,237.158966064
2.712,233.023223877
2.714,232.083282471
2.716,229.075469971
2.718,234.715118408
2.72,237.722930908
2.722,235.843048096
2.724,237.910919189
2.726,237.910919189
2.728,233.775177002
2.73,234.715118408
2.732,238.286895752
2.734,233.399200439
2.736,215.928039551
2.738,235.467071533
2.74,230.579376221
2.742,202.780609131
2.744,236.595001221
2.746,230.391387939
2.748,233.775177002
2.75,235.843048096
2.752,235.843048096
2.754,232.835235596
2.756,229.263458252
2.758,224.76348877
2.76,228.511505127
2.762,237.346954346
2.764,235.279083252
2.766,238.474884033
2.768,237.346954346
2.77,229.827423096
2.772,230.579376221
2.774,225.139465332
2.776,217.995910645
2.778,162.574615479
2.78,236.219024658
2.782,212.544250488
2.784,233.775177002
2.786,226.455383301
2.788,225.139465332
2.79,220.25177002
2.792,207.1043396
2.794,209.172210693
2.796,212.544250488
2.798,220.063781738
2.8,226.819610596
2.802,229.639434814
2.804,220.627746582
2.806,210.300140381
2.808,208.232269287
2.81,198.0809021
2.812,205.036468506
2.814,172.162017822
2.816,235.843048096
2.818,195.261077881
2.82,186.625366211
2.822,220.063781738
2.824,168.026275635
2.826,193.016967773
2.828,190.009155273
2.83,191.513061523
2.832,200.336761475
2.834,208.232269287
2.836,205.60043335
2.838,194.144897461
2.84,194.520874023
2.842,176.29776001
2.844,177.80166626
2.846,173.665924072
2.848,187.189331055
2.85,188.693237305
2.852,192.640991211
2.854,181.92565918
2.856,105.285186768
2.858,212.356262207
2.86,104.345245361
2.862,156.758728027
2.864,141.919403076
2.866,158.262634277
2.868,168.966217041
2.87,160.330505371
2.872,157.886657715
2.874,143.611297607
