"Latest: Time (s)","Latest: Illumination (lux)"
11.424,208.60824585
11.425,211.792297363
11.426,208.044281006
11.427,208.796234131
11.428,200.336761475
11.429,190.385131836
11.43,207.856292725
11.431,211.792297363
11.432,187.565307617
11.433,212.544250488
11.434,204.848480225
11.435,211.980285645
11.436,209.736175537
11.437,211.416320801
11.438,199.772796631
11.439,195.825042725
11.44,211.416320801
11.441,208.60824585
11.442,193.204956055
11.443,209.548187256
11.444,205.788421631
11.445,207.1043396
11.446,205.788421631
11.447,192.077026367
11.448,173.101959229
11.449,164.830474854
11.45,210.664367676
11.451,166.898345947
11.452,190.573120117
11.453,196.013031006
11.454,209.548187256
11.455,202.59262085
11.456,208.796234131
11.457,195.637054443
11.458,165.958404541
11.459,179.669799805
11.46,209.548187256
11.461,161.64642334
11.462,179.481811523
11.463,181.92565918
11.464,180.609741211
11.465,183.053588867
11.466,169.154205322
11.467,166.710357666
11.468,103.029327393
11.469,162.76260376
11.47,176.861724854
11.471,136.279754639
11.472,149.991149902
11.473,156.758728027
11.474,161.270446777
11.475,160.330505371
11.476,164.830474854
11.477,143.98727417
11.478,100.961456299
11.479,143.799285889
11.48,163.326568604
11.481,83.3023071289
11.482,160.706481934
11.483,125.952148438
11.484,136.655731201
11.485,130.45211792
11.486,134.587860107
11.487,130.640106201
11.488,133.083953857
11.489,177.80166626
11.49,175.545806885
11.491,159.014587402
11.492,187.565307617
11.493,166.334381104
11.494,149.427185059
11.495,165.018463135
11.496,125.952148438
11.497,92.7017211914
11.498,81.0581970215
11.499,141.731414795
11.5,91.9497680664
11.501,100.961456299
11.502,113.932647705
11.503,124.260253906
11.504,117.492675781
11.505,126.516113281
11.506,102.277374268
11.507,61.5191650391
11.508,78.426361084
11.509,119.936523438
11.51,59.8272705078
11.511,75.6065368652
11.512,76.5464782715
11.513,81.6221618652
11.514,81.8101501465
11.515,83.4902954102
11.516,71.0948181152
11.517,47.6197814941
11.518,61.5191650391
11.519,86.8740844727
11.52,47.9957580566
11.521,65.2789306641
11.522,54.5635986328
11.523,71.8467712402
11.524,71.2828063965
11.525,68.4629821777
11.526,63.2110595703
11.527,47.0558166504
11.528,63.0230712891
11.529,82.3623657227
11.53,47.8077697754
11.531,63.3990478516
11.532,53.4356689453
11.533,52.8717041016
11.534,56.0675048828
11.535,47.8077697754
11.536,46.4918518066
11.537,47.4317932129
11.538,57.0074462891
11.539,54.7515869141
11.54,49.1236877441
11.541,56.6314697266
11.542,51.5557861328
11.543,51.5557861328
11.544,48.5597229004
11.545,48.7477111816
11.546,56.4434814453
11.547,57.0074462891
11.548,51.5557861328
11.549,50.8038330078
11.55,48.9356994629
11.551,47.2438049316
11.552,46.4918518066
11.553,47.2438049316
11.554,47.0558166504
11.555,48.1837463379
11.556,196.764984131
11.557,89.8818969727
11.558,33.7203979492
11.559,69.2149353027
11.56,58.1353759766
11.561,45.3639221191
11.562,50.9918212891
11.563,48.3717346191
11.564,51.7437744141
11.565,58.8873291016
11.566,209.548187256
11.567,153.562927246
11.568,73.914642334
11.569,195.0730896
11.57,187.753295898
11.571,196.57699585
11.572,108.480987549
11.573,47.9957580566
11.574,95.1455688477
11.575,106.601104736
11.576,132.895965576
11.577,78.8023376465
11.578,69.7789001465
11.579,108.856964111
11.58,93.0776977539
11.581,121.064453125
11.582,85.1821899414
11.583,103.593292236
11.584,112.052764893
11.585,156.570739746
11.586,149.991149902
11.587,115.236816406
11.588,123.696289062
11.589,155.818786621
11.59,109.608917236
11.591,128.395996094
11.592,102.089385986
11.593,111.300811768
11.594,117.680664062
11.595,164.642486572
11.596,159.014587402
11.597,101.901397705
11.598,163.514556885
11.599,153.186950684
11.6,147.735290527
11.601,139.099578857
11.602,146.983337402
11.603,136.655731201
11.604,174.981842041
11.605,205.60043335
11.606,198.0809021
11.607,151.11907959
11.608,207.480316162
11.609,179.293823242
11.61,186.061401367
11.611,150.179138184
11.612,156.946716309
11.613,153.750915527
11.614,166.710357666
11.615,206.352386475
11.616,176.109771729
11.617,150.179138184
11.618,194.332885742
11.619,182.677612305
11.62,178.541870117
11.621,177.989654541
11.622,168.966217041
11.623,184.557495117
11.624,184.181518555
11.625,206.540374756
11.626,173.477935791
11.627,180.045776367
11.628,206.352386475
11.629,193.95690918
11.63,207.1043396
11.631,200.900726318
11.632,208.796234131
11.633,211.22833252
11.634,208.796234131
11.635,209.172210693
11.636,208.232269287
11.637,207.480316162
11.638,208.044281006
11.639,206.164398193
11.64,203.908538818
11.641,203.908538818
11.642,200.336761475
11.643,204.472503662
11.644,210.488128662
11.645,209.736175537
11.646,185.497436523
11.647,209.736175537
11.648,205.788421631
11.649,196.952972412
11.65,195.0730896
11.651,200.148773193
11.652,198.832855225
11.653,208.420257568
11.654,200.900726318
11.655,211.980285645
11.656,206.164398193
11.657,191.325073242
11.658,208.60824585
11.659,204.284515381
11.66,210.664367676
11.661,209.548187256
11.662,211.604309082
11.663,203.344573975
11.664,171.974029541
11.665,199.772796631
11.666,209.360198975
11.667,166.898345947
11.668,200.148773193
11.669,183.993530273
11.67,200.712738037
11.671,196.57699585
11.672,195.0730896
11.673,191.513061523
11.674,170.658111572
11.675,205.412445068
11.676,208.796234131
11.677,185.121459961
11.678,205.224456787
11.679,196.389007568
11.68,201.276702881
11.681,201.464691162
11.682,182.113647461
11.683,177.613677979
11.684,138.347625732
11.685,203.344573975
11.686,183.241577148
11.687,169.342193604
11.688,192.077026367
11.689,186.625366211
11.69,185.873413086
11.691,188.693237305
11.692,167.650299072
11.693,125.952148438
11.694,137.407684326
11.695,185.685424805
11.696,140.415496826
11.697,149.051208496
11.698,175.733795166
11.699,169.530181885
11.7,182.677612305
11.701,176.673736572
11.702,165.582427979
11.703,105.66116333
11.704,140.227508545
11.705,174.79385376
11.706,107.353057861
11.707,145.867156982
11.708,138.159637451
11.709,150.179138184
11.71,151.495056152
11.711,149.051208496
11.712,135.151824951
11.713,45.5519104004
11.714,87.2500610352
11.715,162.950592041
11.716,55.5035400391
11.717,91.5737915039
11.718,86.3101196289
11.719,128.208007812
11.72,129.711914062
11.721,112.428741455
11.722,87.6260375977
11.723,59.2633056641
11.724,95.5215454102
11.725,128.020019531
11.726,48.5597229004
11.727,52.3077392578
11.728,64.9029541016
11.729,84.2422485352
11.73,89.8818969727
11.731,56.4434814453
11.732,52.4957275391
11.733,56.8194580078
11.734,110.360870361
11.735,94.0176391602
11.736,72.410736084
11.737,89.8818969727
11.738,80.8702087402
11.739,111.67678833
11.74,76.3584899902
11.741,76.170501709
11.742,46.6798400879
11.743,53.6236572266
11.744,73.914642334
11.745,50.8038330078
11.746,50.8038330078
11.747,60.7672119141
11.748,55.8795166016
11.749,66.9590759277
11.75,62.0831298828
11.751,57.5714111328
11.752,47.0558166504
11.753,52.1197509766
11.754,82.9263305664
11.755,46.4918518066
11.756,60.0152587891
11.757,51.1798095703
11.758,69.7789001465
11.759,54.9395751953
11.76,64.3389892578
11.761,48.7477111816
11.762,46.1158752441
11.763,48.7477111816
11.764,65.2789306641
11.765,51.5557861328
11.766,54.1876220703
11.767,46.8678283691
11.768,53.6236572266
11.769,48.9356994629
11.77,48.1837463379
11.771,48.5597229004
11.772,51.1798095703
11.773,58.6993408203
11.774,52.3077392578
11.775,48.5597229004
11.776,50.9918212891
11.777,55.1275634766
11.778,46.4918518066
11.779,53.0596923828
11.78,48.9356994629
11.781,47.2438049316
11.782,52.8717041016
11.783,49.4996643066
11.784,47.2438049316
11.785,49.4996643066
11.786,47.4317932129
11.787,47.8077697754
11.788,47.8077697754
11.789,48.5597229004
11.79,49.3116760254
11.791,82.3623657227
11.792,71.8467712402
11.793,47.2438049316
11.794,63.2110595703
11.795,59.6392822266
11.796,48.9356994629
11.797,47.6197814941
11.798,48.9356994629
11.799,47.2438049316
11.8,45.7398986816
11.801,107.353057861
11.802,60.2032470703
11.803,47.9957580566
11.804,85.3701782227
11.805,53.4356689453
11.806,59.6392822266
11.807,48.9356994629
11.808,51.1798095703
11.809,49.3116760254
11.81,62.4591064453
11.811,80.1182556152
11.812,67.5230407715
11.813,48.7477111816
11.814,114.484863281
11.815,72.5987243652
11.816,93.6416625977
11.817,86.8740844727
11.818,84.8062133789
11.819,88.7539672852
11.82,94.9575805664
11.821,107.729034424
11.822,66.7710876465
11.823,61.5191650391
11.824,97.7774047852
11.825,70.154876709
11.826,85.7461547852
11.827,84.6182250977
11.828,82.5503540039
11.829,101.525421143
11.83,121.81640625
11.831,126.892089844
11.832,78.8023376465
11.833,89.1299438477
11.834,111.67678833
11.835,76.922454834
11.836,109.608917236
11.837,93.2656860352
11.838,103.781280518
11.839,119.184570312
11.84,165.582427979
11.841,169.718170166
11.842,114.120635986
11.843,157.698669434
11.844,134.96383667
11.845,120.500488281
11.846,122.756347656
11.847,118.432617188
11.848,116.364746094
11.849,145.679168701
11.85,195.449066162
11.851,186.43737793
11.852,150.555114746
11.853,198.0809021
11.854,172.913970947
11.855,177.613677979
11.856,155.63079834
11.857,155.066833496
11.858,146.055145264
11.859,159.766540527
11.86,193.204956055
11.861,165.206451416
11.862,146.60736084
11.863,201.840667725
11.864,177.237701416
11.865,194.520874023
11.866,190.761108398
11.867,187.565307617
11.868,194.697113037
11.869,200.336761475
11.87,169.530181885
11.871,211.040344238
11.872,200.336761475
11.873,207.1043396
11.874,210.664367676
11.875,200.148773193
11.876,211.040344238
11.877,205.224456787
11.878,211.604309082
11.879,175.169830322
11.88,174.041900635
11.881,209.548187256
11.882,205.60043335
11.883,192.640991211
11.884,198.456878662
11.885,194.885101318
11.886,199.208831787
11.887,208.796234131
11.888,182.865600586
11.889,138.159637451
11.89,171.598052979
11.891,205.036468506
11.892,204.284515381
11.893,203.908538818
11.894,207.292327881
11.895,202.780609131
11.896,209.360198975
11.897,206.916351318
11.898,198.456878662
11.899,129.711914062
11.9,156.570739746
11.901,190.009155273
11.902,123.132324219
11.903,161.082458496
11.904,145.303192139
11.905,168.026275635
11.906,162.398376465
11.907,182.113647461
11.908,163.514556885
11.909,137.219696045
11.91,167.650299072
11.911,199.960784912
11.912,145.115203857
11.913,187.377319336
11.914,160.706481934
11.915,174.229888916
11.916,176.673736572
11.917,165.582427979
11.918,152.998962402
11.919,121.440429688
11.92,169.530181885
11.921,160.14251709
11.922,128.959960938
11.923,149.61517334
11.924,143.235321045
11.925,143.423309326
11.926,158.262634277
11.927,112.428741455
11.928,122.568359375
11.929,78.2383728027
11.93,156.006774902
11.931,123.884277344
11.932,114.308624268
11.933,140.603485107
11.934,140.97946167
11.935,150.743103027
11.936,134.96383667
11.937,128.395996094
11.938,71.8467712402
11.939,76.7344665527
11.94,118.432617188
11.941,103.593292236
11.942,85.5581665039
11.943,123.884277344
11.944,126.892089844
11.945,150.367126465
11.946,136.843719482
11.947,132.332000732
11.948,52.6837158203
11.949,88.7539672852
11.95,132.895965576
11.951,49.4996643066
11.952,67.3350524902
11.953,59.2633056641
11.954,80.8702087402
11.955,60.9552001953
11.956,67.3350524902
11.957,52.4957275391
11.958,49.1236877441
11.959,51.5557861328
11.96,67.3350524902
11.961,52.8717041016
11.962,49.1236877441
11.963,51.1798095703
11.964,65.8428955078
11.965,65.6549072266
11.966,74.1026306152
11.967,63.3990478516
11.968,55.3155517578
11.969,86.6860961914
11.97,93.6416625977
11.971,56.8194580078
11.972,81.6221618652
11.973,55.5035400391
11.974,60.0152587891
11.975,59.4512939453
11.976,47.9957580566
11.977,49.4996643066
11.978,52.4957275391
11.979,52.3077392578
11.98,47.8077697754
11.981,46.4918518066
11.982,51.5557861328
11.983,46.3038635254
11.984,49.3116760254
11.985,46.8678283691
11.986,48.3717346191
11.987,79.930267334
11.988,76.170501709
11.989,47.8077697754
11.99,70.7188415527
11.991,57.7593994141
11.992,53.4356689453
11.993,46.8678283691
11.994,47.8077697754
11.995,46.4918518066
11.996,50.8038330078
11.997,101.14944458
11.998,72.410736084
11.999,48.7477111816
12,99.6455383301
12.001,65.6549072266
12.002,75.9825134277
12.003,60.3912353516
12.004,61.5191650391
12.005,60.0152587891
12.006,68.2749938965
12.007,125.388183594
12.008,75.6065368652
12.009,64.3389892578
12.01,120.500488281
12.011,88.9419555664
12.012,100.961456299
12.013,83.4902954102
12.014,81.8101501465
12.015,84.8062133789
12.016,91.0098266602
12.017,92.5137329102
12.018,59.8272705078
12.019,59.0753173828
12.02,90.8218383789
12.021,62.2711181641
12.022,89.3179321289
12.023,78.2383728027
12.024,82.9263305664
12.025,96.8374633789
12.026,157.886657715
12.027,199.58480835
12.028,71.4707946777
12.029,108.105010986
12.03,155.63079834
12.031,117.492675781
12.032,101.14944458
12.033,80.8702087402
12.034,89.5059204102
12.035,140.603485107
12.036,208.60824585
12.037,210.1121521
12.038,100.961456299
12.039,171.598052979
12.04,189.069213867
12.041,182.677612305
12.042,134.211883545
12.043,105.097198486
12.044,138.159637451
12.045,184.745483398
12.046,211.416320801
12.047,199.58480835
12.048,176.861724854
12.049,205.412445068
12.05,194.697113037
12.051,193.392944336
12.052,180.609741211
12.053,155.63079834
12.054,174.605865479
12.055,172.350006104
12.056,205.036468506
12.057,176.29776001
12.058,162.022399902
12.059,209.548187256
12.06,189.069213867
12.061,207.856292725
12.062,196.389007568
12.063,201.276702881
12.064,192.265014648
12.065,206.352386475
12.066,201.652679443
12.067,188.129272461
12.068,156.006774902
12.069,204.848480225
12.07,171.222076416
12.071,204.848480225
12.072,185.873413086
12.073,193.95690918
12.074,196.57699585
12.075,210.1121521
12.076,210.1121521
12.077,177.049713135
12.078,196.952972412
12.079,197.892913818
12.08,186.061401367
12.081,192.640991211
12.082,189.821166992
12.083,186.813354492
12.084,201.276702881
12.085,210.1121521
12.086,199.208831787
12.087,210.488128662
12.088,210.488128662
12.089,201.652679443
12.09,208.044281006
12.091,184.745483398
12.092,202.780609131
12.093,207.856292725
12.094,190.009155273
12.095,210.488128662
12.096,211.22833252
12.097,199.208831787
12.098,211.040344238
12.099,202.216644287
12.1,209.736175537
12.101,209.736175537
12.102,209.924163818
12.103,209.172210693
12.104,187.001342773
12.105,209.360198975
12.106,212.73223877
12.107,187.377319336
12.108,206.164398193
12.109,193.768920898
12.11,211.040344238
12.111,210.1121521
12.112,209.924163818
12.113,210.488128662
12.114,186.43737793
12.115,211.22833252
12.116,212.356262207
12.117,182.301635742
12.118,211.792297363
12.119,193.768920898
12.12,202.780609131
12.121,205.788421631
12.122,206.540374756
12.123,177.049713135
12.124,205.976409912
12.125,208.796234131
12.126,211.22833252
12.127,187.377319336
12.128,211.22833252
12.129,185.309448242
12.13,205.224456787
12.131,193.580932617
12.132,187.189331055
12.133,125.952148438
12.134,147.171325684
12.135,187.001342773
12.136,164.830474854
12.137,183.617553711
12.138,186.625366211
12.139,190.573120117
12.14,191.513061523
12.141,199.58480835
12.142,175.733795166
12.143,122.944335938
12.144,114.308624268
12.145,171.222076416
12.146,107.16506958
12.147,158.262634277
12.148,143.799285889
12.149,151.871032715
12.15,166.710357666
12.151,156.006774902
12.152,153.938903809
12.153,73.3506774902
12.154,119.184570312
12.155,122.004394531
12.156,64.9029541016
12.157,114.308624268
12.158,100.021514893
12.159,113.932647705
12.16,141.355438232
12.161,124.072265625
12.162,128.395996094
12.163,99.2695617676
12.164,125.388183594
12.165,141.731414795
12.166,76.5464782715
12.167,114.860839844
12.168,81.6221618652
12.169,102.841339111
12.17,85.5581665039
12.171,95.1455688477
12.172,66.395111084
12.173,79.5542907715
12.174,104.15725708
12.175,118.80859375
12.176,79.5542907715
12.177,125.200195312
12.178,85.1821899414
12.179,102.277374268
12.18,100.021514893
12.181,84.9942016602
12.182,73.5386657715
12.183,95.3335571289
12.184,72.5987243652
12.185,66.5830993652
12.186,49.1236877441
12.187,48.1837463379
12.188,58.5113525391
12.189,72.2227478027
12.19,98.3413696289
12.191,51.3677978516
12.192,194.885101318
12.193,123.696289062
12.194,47.4317932129
12.195,91.9497680664
12.196,79.178314209
12.197,85.5581665039
12.198,37.4684143066
12.199,51.3677978516
12.2,47.8077697754
12.201,51.5557861328
12.202,120.688476562
12.203,76.170501709
12.204,63.7750244141
12.205,92.3257446289
12.206,63.7750244141
12.207,78.6143493652
12.208,60.5792236328
12.209,52.6837158203
12.21,53.9996337891
12.211,63.2110595703
12.212,75.6065368652
12.213,51.7437744141
12.214,47.2438049316
12.215,87.2500610352
12.216,50.6158447266
12.217,88.0020141602
12.218,60.7672119141
12.219,70.154876709
12.22,67.899017334
12.221,108.856964111
12.222,95.5215454102
12.223,70.5308532715
12.224,67.147064209
12.225,74.666595459
12.226,59.0753173828
12.227,72.9747009277
12.228,60.9552001953
12.229,54.3756103516
12.23,75.9825134277
12.231,120.688476562
12.232,137.97164917
12.233,63.7750244141
12.234,130.45211792
12.235,76.922454834
12.236,98.8935852051
12.237,73.3506774902
12.238,74.4786071777
12.239,68.4629821777
12.24,95.3335571289
12.241,174.79385376
12.242,150.743103027
12.243,99.8335266113
12.244,159.202575684
12.245,126.516113281
12.246,116.552734375
12.247,101.713409424
12.248,77.8623962402
12.249,101.901397705
12.25,83.3023071289
12.251,170.470123291
12.252,116.740722656
12.253,101.337432861
12.254,173.477935791
12.255,158.262634277
12.256,174.229888916
12.257,155.63079834
12.258,160.706481934
12.259,168.966217041
12.26,174.981842041
12.261,183.805541992
12.262,154.12689209
12.263,129.523925781
12.264,198.456878662
12.265,130.640106201
12.266,182.489624023
12.267,139.851531982
12.268,156.194763184
12.269,158.074645996
12.27,184.745483398
12.271,159.954528809
12.272,131.768035889
12.273,134.399871826
12.274,145.303192139
12.275,115.80078125
12.276,136.46774292
12.277,131.95602417
12.278,137.031707764
12.279,154.690856934
12.28,199.020843506
12.281,199.020843506
12.282,153.938903809
12.283,205.976409912
12.284,184.745483398
12.285,190.197143555
12.286,183.241577148
12.287,186.249389648
12.288,181.737670898
12.289,195.825042725
12.29,201.652679443
12.291,209.736175537
12.292,201.276702881
12.293,205.976409912
12.294,207.856292725
12.295,208.984222412
12.296,200.900726318
12.297,183.805541992
12.298,191.889038086
12.299,184.181518555
12.3,211.792297363
12.301,186.061401367
12.302,174.041900635
12.303,210.300140381
12.304,198.268890381
12.305,211.416320801
12.306,207.668304443
12.307,211.604309082
12.308,210.300140381
12.309,208.232269287
12.31,208.60824585
12.311,208.796234131
12.312,203.532562256
12.313,209.360198975
12.314,205.788421631
12.315,211.792297363
12.316,207.292327881
12.317,211.792297363
12.318,210.664367676
12.319,203.908538818
12.32,208.796234131
12.321,208.232269287
12.322,211.040344238
12.323,209.548187256
12.324,209.924163818
12.325,210.664367676
12.326,209.924163818
12.327,212.544250488
12.328,206.352386475
12.329,184.745483398
12.33,196.952972412
12.331,209.736175537
12.332,196.764984131
12.333,210.1121521
12.334,211.416320801
12.335,210.664367676
12.336,212.168273926
12.337,210.1121521
12.338,208.420257568
12.339,86.8740844727
12.34,132.895965576
12.341,205.788421631
12.342,114.860839844
12.343,172.162017822
12.344,135.151824951
12.345,180.985717773
12.346,207.856292725
12.347,187.753295898
12.348,174.605865479
12.349,41.4161682129
12.35,129.711914062
12.351,168.77822876
12.352,76.5464782715
12.353,128.395996094
12.354,81.6221618652
12.355,143.047332764
12.356,184.181518555
12.357,143.98727417
12.358,116.552734375
12.359,100.961456299
12.36,141.731414795
12.361,149.051208496
12.362,113.744659424
12.363,136.655731201
12.364,122.004394531
12.365,142.295379639
12.366,141.355438232
12.367,132.332000732
12.368,94.9575805664
12.369,122.568359375
12.37,161.834411621
12.371,161.458435059
12.372,143.047332764
12.373,182.113647461
12.374,163.326568604
12.375,171.78604126
12.376,153.186950684
12.377,135.715789795
12.378,76.7344665527
12.379,102.089385986
12.38,137.407684326
12.381,84.0542602539
12.382,106.977081299
12.383,108.480987549
12.384,133.083953857
12.385,117.680664062
12.386,125.012207031
12.387,96.8374633789
12.388,62.2711181641
12.389,82.5503540039
12.39,140.039520264
12.391,59.2633056641
12.392,112.616729736
12.393,87.6260375977
12.394,117.680664062
12.395,96.4614868164
12.396,98.8935852051
12.397,87.6260375977
12.398,57.3834228516
12.399,98.5176086426
12.4,99.4575500488
12.401,62.2711181641
12.402,94.0176391602
12.403,84.0542602539
12.404,87.0620727539
12.405,93.2656860352
12.406,65.0909423828
12.407,80.8702087402
12.408,59.0753173828
12.409,95.1455688477
12.41,95.8975219727
12.411,68.0870056152
12.412,82.3623657227
12.413,92.5137329102
12.414,76.922454834
12.415,63.9630126953
12.416,55.6915283203
12.417,48.5597229004
12.418,49.3116760254
12.419,71.2828063965
12.42,81.6221618652
12.421,55.5035400391
12.422,96.4614868164
12.423,89.3179321289
12.424,100.773468018
12.425,92.3257446289
12.426,66.2188720703
12.427,46.8678283691
12.428,55.5035400391
12.429,69.0269470215
12.43,47.4317932129
12.431,48.5597229004
12.432,51.7437744141
12.433,55.1275634766
12.434,53.2476806641
12.435,50.4278564453
12.436,46.4918518066
12.437,56.4434814453
12.438,47.2438049316
12.439,54.1876220703
12.44,61.8951416016
12.441,47.2438049316
12.442,48.7477111816
12.443,48.7477111816
12.444,47.8077697754
12.445,48.9356994629
12.446,47.4317932129
12.447,50.9918212891
12.448,48.3717346191
12.449,53.8116455078
12.45,56.0675048828
12.451,47.0558166504
12.452,56.2554931641
12.453,47.9957580566
12.454,51.1798095703
12.455,55.3155517578
12.456,58.1353759766
12.457,66.2188720703
12.458,50.4278564453
12.459,48.7477111816
12.46,51.7437744141
12.461,47.0558166504
12.462,49.4996643066
12.463,51.9317626953
12.464,50.9918212891
12.465,64.5269775391
12.466,87.2500610352
12.467,99.2695617676
12.468,56.2554931641
12.469,67.899017334
12.47,64.9029541016
12.471,55.8795166016
12.472,52.8717041016
12.473,53.0596923828
12.474,59.8272705078
12.475,70.5308532715
12.476,119.748535156
12.477,115.048828125
12.478,72.0347595215
12.479,118.80859375
12.48,95.8975219727
12.481,85.7461547852
12.482,75.9825134277
12.483,76.5464782715
12.484,75.418548584
12.485,84.6182250977
12.486,155.63079834
12.487,118.80859375
12.488,97.7774047852
12.489,159.014587402
12.49,120.3125
12.491,137.219696045
12.492,112.804718018
12.493,106.977081299
12.494,111.67678833
12.495,113.744659424
12.496,197.328948975
12.497,207.856292725
12.498,192.077026367
12.499,210.852355957
12.5,194.697113037
12.501,211.416320801
12.502,204.0965271
12.503,162.950592041
12.504,152.998962402
12.505,187.001342773
12.506,213.108215332
12.507,208.796234131
12.508,198.456878662
12.509,212.168273926
12.51,211.604309082
12.511,205.788421631
12.512,207.668304443
12.513,208.232269287
12.514,206.352386475
12.515,210.488128662
12.516,209.736175537
12.517,209.924163818
12.518,208.420257568
12.519,210.1121521
12.52,208.796234131
12.521,211.22833252
12.522,212.544250488
12.523,212.356262207
12.524,212.544250488
12.525,180.609741211
12.526,199.58480835
12.527,209.736175537
12.528,205.976409912
12.529,211.792297363
12.53,210.852355957
12.531,211.416320801
12.532,208.60824585
12.533,208.044281006
12.534,210.488128662
12.535,182.865600586
12.536,193.95690918
12.537,213.296203613
12.538,165.958404541
12.539,208.044281006
12.54,168.402252197
12.541,204.660491943
12.542,192.45300293
12.543,205.60043335
12.544,189.069213867
12.545,167.27432251
12.546,193.95690918
12.547,210.664367676
12.548,183.805541992
12.549,207.856292725
12.55,188.129272461
12.551,202.404632568
12.552,201.0887146
12.553,179.105834961
12.554,186.061401367
12.555,140.039520264
12.556,204.0965271
12.557,186.625366211
12.558,171.974029541
12.559,174.79385376
12.56,187.753295898
12.561,178.91784668
12.562,194.697113037
12.563,148.299255371
12.564,142.295379639
12.565,113.368682861
12.566,180.797729492
12.567,159.578552246
12.568,138.911590576
12.569,170.658111572
12.57,175.921783447
12.571,187.001342773
12.572,167.462310791
12.573,169.718170166
12.574,89.1299438477
12.575,116.176757812
12.576,148.487243652
12.577,130.640106201
12.578,126.892089844
12.579,154.878845215
12.58,178.177642822
12.581,182.865600586
12.582,166.898345947
12.583,160.330505371
12.584,88.5659790039
12.585,115.048828125
12.586,151.683044434
12.587,67.147064209
12.588,117.680664062
12.589,82.9263305664
12.59,107.729034424
12.591,101.525421143
12.592,110.736846924
12.593,91.9497680664
12.594,60.3912353516
12.595,86.8740844727
12.596,106.977081299
12.597,40.8522033691
12.598,82.9263305664
12.599,55.1275634766
12.6,64.3389892578
12.601,69.9668884277
12.602,68.0870056152
12.603,68.0870056152
12.604,52.8717041016
12.605,89.8818969727
12.606,92.3257446289
12.607,65.0909423828
12.608,90.0698852539
12.609,69.5909118652
12.61,73.162689209
12.611,71.4707946777
12.612,55.1275634766
12.613,46.6798400879
12.614,46.8678283691
12.615,67.3350524902
12.616,62.4591064453
12.617,59.8272705078
12.618,78.8023376465
12.619,71.8467712402
12.62,80.4942321777
12.621,67.3350524902
12.622,56.2554931641
12.623,66.395111084
12.624,52.6837158203
12.625,47.9957580566
12.626,58.5113525391
12.627,48.5597229004
12.628,51.3677978516
12.629,49.4996643066
12.63,51.1798095703
12.631,50.2516174316
12.632,48.5597229004
12.633,61.8951416016
12.634,47.6197814941
12.635,56.4434814453
12.636,56.4434814453
12.637,47.0558166504
12.638,51.7437744141
12.639,47.2438049316
12.64,45.9278869629
12.641,47.4317932129
12.642,51.1798095703
12.643,74.666595459
12.644,51.3677978516
12.645,47.6197814941
12.646,74.8545837402
12.647,51.5557861328
12.648,57.7593994141
12.649,54.1876220703
12.65,51.7437744141
12.651,62.2711181641
12.652,69.2149353027
12.653,151.307067871
12.654,55.3155517578
12.655,51.7437744141
12.656,103.593292236
12.657,77.2984313965
12.658,93.0776977539
12.659,66.7710876465
12.66,74.4786071777
12.661,127.080078125
12.662,197.328948975
12.663,199.960784912
12.664,71.2828063965
12.665,102.089385986
12.666,132.707977295
12.667,95.5215454102
12.668,106.601104736
12.669,86.6860961914
12.67,66.7710876465
12.671,125.012207031
12.672,192.828979492
12.673,152.247009277
12.674,111.67678833
12.675,145.115203857
12.676,144.175262451
12.677,139.663543701
12.678,126.704101562
12.679,101.337432861
12.68,129.711914062
12.681,131.580047607
12.682,200.712738037
12.683,140.227508545
12.684,120.876464844
12.685,182.865600586
12.686,143.235321045
12.687,156.946716309
12.688,131.580047607
12.689,144.551239014
12.69,143.423309326
12.691,159.390563965
12.692,179.293823242
12.693,146.983337402
12.694,120.688476562
12.695,189.633178711
12.696,135.903778076
12.697,174.605865479
12.698,143.047332764
12.699,164.26651001
12.7,167.27432251
12.701,180.609741211
12.702,190.761108398
12.703,145.49118042
12.704,143.423309326
12.705,177.80166626
12.706,147.359313965
12.707,139.47555542
12.708,159.014587402
12.709,161.834411621
12.71,194.332885742
12.711,205.788421631
12.712,208.984222412
12.713,163.326568604
12.714,205.036468506
12.715,197.328948975
12.716,185.121459961
12.717,159.202575684
12.718,167.462310791
12.719,169.154205322
12.72,188.693237305
12.721,210.852355957
12.722,202.968597412
12.723,181.361694336
12.724,210.300140381
12.725,207.856292725
12.726,206.540374756
12.727,201.0887146
12.728,199.58480835
12.729,209.360198975
12.73,212.544250488
12.731,183.993530273
12.732,212.544250488
12.733,209.172210693
12.734,205.036468506
12.735,212.168273926
12.736,212.544250488
12.737,208.232269287
12.738,208.796234131
12.739,211.604309082
12.74,211.040344238
12.741,206.916351318
12.742,207.292327881
12.743,204.472503662
12.744,205.976409912
12.745,209.548187256
12.746,212.544250488
12.747,209.548187256
12.748,209.360198975
12.749,206.164398193
12.75,204.0965271
12.751,202.59262085
12.752,212.544250488
12.753,211.792297363
12.754,207.1043396
12.755,207.292327881
12.756,211.22833252
12.757,212.356262207
12.758,210.1121521
12.759,207.1043396
12.76,189.633178711
12.761,180.045776367
12.762,211.604309082
12.763,190.009155273
12.764,184.93347168
12.765,202.028656006
12.766,207.292327881
12.767,205.036468506
12.768,204.848480225
12.769,188.129272461
12.77,142.671356201
12.771,155.254821777
12.772,202.028656006
12.773,145.679168701
