"Latest: Time (s)","Latest: Illumination (lux)"
1.336,159.766540527
1.34,143.98727417
1.344,162.76260376
1.348,120.688476562
1.352,120.688476562
1.356,214.800109863
1.36,87.6260375977
1.364,265.145721436
1.368,252.750244141
1.372,191.513061523
1.376,151.307067871
1.38,100.961456299
1.384,126.328125
1.388,152.247009277
1.392,149.427185059
1.396,108.480987549
1.4,109.608917236
1.404,160.706481934
1.408,134.023895264
1.412,186.813354492
1.416,170.658111572
1.42,113.368682861
1.424,235.655059814
1.428,99.6455383301
1.432,152.434997559
1.436,125.952148438
1.44,189.633178711
1.444,156.946716309
1.448,142.107391357
1.452,174.605865479
1.456,140.415496826
1.46,176.485748291
1.464,131.95602417
1.468,65.0909423828
1.472,193.768920898
1.476,236.595001221
1.48,87.4380493164
1.484,201.840667725
1.488,183.241577148
1.492,170.846099854
1.496,118.620605469
1.5,181.549682617
1.504,142.671356201
1.508,115.80078125
1.512,168.77822876
1.516,141.355438232
1.52,188.881225586
1.524,187.565307617
1.528,164.26651001
1.532,172.350006104
1.536,130.45211792
1.54,194.144897461
1.544,159.578552246
1.548,120.500488281
1.552,161.082458496
1.556,127.456054688
1.56,152.62298584
1.564,194.520874023
1.568,97.0254516602
1.572,107.16506958
1.576,165.77041626
1.58,135.903778076
1.584,144.927215576
1.588,137.97164917
1.592,92.8897094727
1.596,151.11907959
1.6,168.214263916
1.604,112.616729736
1.608,128.208007812
1.612,119.748535156
1.616,120.876464844
1.62,150.555114746
1.624,118.244628906
1.628,151.683044434
1.632,123.3203125
1.636,125.200195312
1.64,161.270446777
1.644,122.568359375
1.648,164.078521729
1.652,143.423309326
1.656,98.8935852051
1.66,149.991149902
1.664,123.508300781
1.668,151.307067871
1.672,143.423309326
1.676,108.105010986
1.68,85.1821899414
1.684,88.0020141602
1.688,86.8740844727
1.692,87.6260375977
1.696,100.397491455
1.7,85.3701782227
1.704,87.4380493164
1.708,126.140136719
1.712,94.5816040039
1.716,92.5137329102
1.72,90.8218383789
1.724,95.3335571289
1.728,105.66116333
1.732,86.8740844727
1.736,128.208007812
1.74,102.65335083
1.744,86.1221313477
1.748,106.601104736
1.752,89.8818969727
1.756,96.6494750977
1.76,111.864776611
1.764,89.3179321289
1.768,89.1299438477
1.772,95.1455688477
1.776,98.7055969238
1.78,93.6416625977
1.784,96.0855102539
1.788,86.1221313477
1.792,92.3257446289
1.796,107.917022705
1.8,87.6260375977
1.804,92.8897094727
1.808,95.1455688477
1.812,85.9341430664
1.816,92.3257446289
1.82,86.1221313477
1.824,113.556671143
1.828,88.7539672852
1.832,93.6416625977
1.836,91.3858032227
1.84,91.3858032227
1.844,88.5659790039
1.848,86.3101196289
1.852,99.8335266113
1.856,92.3257446289
1.86,91.3858032227
1.864,84.8062133789
1.868,93.8296508789
1.872,90.0698852539
1.876,90.6338500977
1.88,93.8296508789
1.884,91.9497680664
1.888,90.0698852539
1.892,95.3335571289
1.896,84.8062133789
1.9,87.4380493164
1.904,87.8140258789
1.908,87.0620727539
1.912,89.1299438477
1.916,88.5659790039
1.92,91.7617797852
1.924,92.8897094727
1.928,84.6182250977
1.932,91.0098266602
1.936,87.2500610352
1.94,86.4981079102
1.944,86.4981079102
1.948,89.3179321289
1.952,87.8140258789
1.956,85.3701782227
1.96,84.8062133789
1.964,84.9942016602
1.968,86.6860961914
1.972,87.4380493164
1.976,89.5059204102
1.98,109.984893799
1.984,86.6860961914
1.988,123.508300781
1.992,86.1221313477
1.996,120.688476562
2,101.337432861
2.004,95.8975219727
2.008,135.151824951
2.012,104.15725708
2.016,87.2500610352
2.02,91.1978149414
2.024,90.0698852539
2.028,91.3858032227
2.032,129.711914062
2.036,88.5659790039
2.04,85.7461547852
2.044,110.17288208
2.048,87.6260375977
2.052,98.7055969238
2.056,94.5816040039
2.06,85.7461547852
2.064,123.132324219
2.068,87.0620727539
2.072,87.0620727539
2.076,94.3936157227
2.08,86.3101196289
2.084,116.740722656
2.088,85.3701782227
2.092,93.6416625977
2.096,112.804718018
2.1,86.4981079102
2.104,87.8140258789
2.108,94.0176391602
2.112,87.4380493164
2.116,94.2056274414
2.12,113.556671143
2.124,87.6260375977
2.128,85.9341430664
2.132,111.67678833
2.136,85.7461547852
2.14,103.029327393
2.144,90.2578735352
2.148,84.8062133789
2.152,202.216644287
2.156,87.8140258789
2.16,88.3779907227
2.164,133.45993042
2.168,90.8218383789
2.172,115.236816406
2.176,85.3701782227
2.18,88.0020141602
2.184,131.392059326
2.188,97.2134399414
2.192,89.8818969727
2.196,93.4536743164
2.2,85.7461547852
2.204,127.83203125
2.208,116.552734375
2.212,85.5581665039
2.216,96.6494750977
2.22,106.601104736
2.224,88.9419555664
2.228,125.952148438
2.232,89.1299438477
2.236,88.7539672852
2.24,114.672851562
2.244,89.6939086914
2.248,99.8335266113
2.252,125.200195312
2.256,90.2578735352
2.26,94.5816040039
2.264,87.8140258789
2.268,100.021514893
2.272,106.413116455
2.276,87.2500610352
2.28,97.5894165039
2.284,87.2500610352
2.288,93.2656860352
2.292,159.954528809
2.296,87.0620727539
2.3,101.901397705
2.304,144.175262451
2.308,87.8140258789
2.312,85.1821899414
2.316,86.4981079102
2.32,97.9653930664
2.324,109.044952393
2.328,107.353057861
2.332,85.3701782227
2.336,111.864776611
2.34,130.828094482
2.344,88.3779907227
2.348,104.721221924
2.352,93.2656860352
2.356,106.601104736
2.36,108.856964111
2.364,86.3101196289
2.368,105.097198486
2.372,86.3101196289
2.376,95.3335571289
2.38,108.66897583
2.384,86.6860961914
2.388,123.132324219
2.392,101.337432861
2.396,85.7461547852
2.4,109.420928955
2.404,97.0254516602
2.408,96.8374633789
2.412,97.2134399414
2.416,89.5059204102
2.42,87.0620727539
2.424,115.612792969
2.428,94.9575805664
2.432,86.8740844727
2.436,126.328125
2.44,89.1299438477
2.444,95.3335571289
2.448,126.892089844
2.452,85.5581665039
2.456,150.179138184
2.46,90.6338500977
2.464,85.5581665039
2.468,110.17288208
2.472,85.1821899414
2.476,101.713409424
2.48,106.037139893
2.484,86.8740844727
2.488,134.211883545
2.492,97.5894165039
2.496,92.8897094727
2.5,139.663543701
2.504,107.353057861
2.508,117.680664062
2.512,137.219696045
2.516,107.541046143
2.52,110.736846924
2.524,142.671356201
2.528,131.95602417
2.532,134.211883545
2.536,161.082458496
2.54,111.67678833
2.544,146.983337402
2.548,188.505249023
2.552,149.61517334
2.556,170.28213501
2.56,143.98727417
2.564,159.954528809
2.568,191.137084961
2.572,179.669799805
2.576,202.780609131
2.58,151.871032715
2.584,166.710357666
2.588,231.143341064
2.592,191.701049805
2.596,212.168273926
2.6,207.668304443
2.604,196.201019287
2.608,193.95690918
2.612,88.7539672852
2.616,203.156585693
2.62,193.768920898
2.624,235.655059814
2.628,273.981170654
2.632,239.414825439
2.636,183.241577148
2.64,228.323516846
2.644,276.789245605
2.648,239.790802002
2.652,224.575500488
2.656,236.970977783
2.66,220.815734863
2.664,260.634002686
2.668,249.930419922
2.672,248.990478516
2.676,227.571563721
2.68,181.361694336
2.684,244.666748047
2.688,252.938232422
2.692,239.602813721
2.696,245.230712891
2.7,216.304016113
2.704,228.135528564
2.708,228.323516846
2.712,241.670684814
2.716,246.546630859
2.72,215.364074707
2.724,226.455383301
2.728,240.542755127
2.732,278.481140137
2.736,261.197967529
2.74,245.042724609
2.744,244.666748047
2.748,237.158966064
2.752,277.917175293
2.756,272.101287842
2.76,265.897674561
2.764,245.794677734
2.768,256.322021484
2.772,267.965545654
2.776,263.077850342
2.78,258.754119873
2.784,277.165222168
2.788,275.097351074
2.792,265.145721436
2.796,273.417205811
2.8,264.581756592
2.804,236.219024658
2.808,270.785369873
2.812,274.721374512
2.816,254.254150391
2.82,205.036468506
2.824,226.26739502
2.828,248.614501953
2.832,258.201904297
2.836,248.990478516
2.84,134.399871826
2.844,182.113647461
2.848,201.652679443
2.852,237.158966064
2.856,248.238525391
2.86,128.395996094
2.864,182.113647461
2.868,187.377319336
2.872,179.857788086
2.876,223.25958252
2.88,111.112823486
2.884,134.211883545
2.888,134.96383667
2.892,108.856964111
2.896,159.014587402
2.9,111.864776611
2.904,90.0698852539
2.908,90.8218383789
2.912,90.8218383789
2.916,98.8935852051
2.92,71.4707946777
2.924,132.707977295
2.928,285.812683105
2.932,76.922454834
2.936,85.9341430664
2.94,110.736846924
2.944,147.735290527
2.948,249.742431641
2.952,177.237701416
2.956,157.886657715
2.96,157.322692871
2.964,156.758728027
2.968,248.238525391
2.972,224.199523926
2.976,233.399200439
2.98,239.226837158
2.984,172.725982666
2.988,271.913299561
2.992,274.909362793
2.996,262.137908936
3,269.845428467
3.004,255.194091797
3.008,276.225280762
3.012,279.985046387
3.016,270.033416748
3.02,276.977233887
3.024,272.477264404
3.028,268.153533936
3.032,276.601257324
3.036,181.92565918
3.04,226.819610596
3.044,229.075469971
3.048,247.674560547
3.052,260.821990967
3.056,140.415496826
3.06,169.154205322
3.064,183.42956543
3.068,211.22833252
3.072,243.350830078
3.076,109.984893799
3.08,85.7461547852
3.084,104.909210205
3.088,105.285186768
3.092,194.332885742
3.096,91.0098266602
3.1,84.8062133789
3.104,88.0020141602
3.108,87.4380493164
3.112,87.6260375977
3.116,90.4458618164
3.12,86.4981079102
3.124,122.568359375
3.128,99.6455383301
3.132,93.0776977539
3.136,87.4380493164
3.14,85.5581665039
3.144,177.425689697
3.148,152.247009277
3.152,124.636230469
3.156,93.6416625977
3.16,85.7461547852
3.164,209.736175537
3.168,162.574615479
3.172,135.715789795
3.176,147.735290527
3.18,109.044952393
3.184,229.451446533
3.188,212.73223877
3.192,168.966217041
3.196,220.815734863
3.2,189.44519043
3.204,210.1121521
3.208,251.246337891
3.212,269.093475342
3.216,253.126220703
3.22,253.690185547
3.224,254.442138672
3.228,256.885986328
3.232,137.219696045
3.236,265.333709717
3.24,279.421081543
3.244,210.300140381
3.248,261.385955811
3.252,187.565307617
3.256,202.59262085
3.26,223.447570801
3.264,245.042724609
3.268,255.006103516
3.272,155.066833496
3.276,173.665924072
3.28,190.761108398
3.284,155.254821777
3.288,216.116027832
3.292,160.330505371
3.296,115.424804688
3.3,128.959960938
3.304,124.82421875
3.308,132.895965576
3.312,136.091766357
3.316,126.140136719
3.32,86.3101196289
3.324,87.2500610352
3.328,93.2656860352
3.332,112.616729736
3.336,124.82421875
3.34,115.80078125
3.344,98.3413696289
3.348,85.9341430664
3.352,94.3936157227
3.356,97.4014282227
3.36,155.63079834
3.364,120.3125
3.368,98.3413696289
3.372,99.8335266113
3.376,86.8740844727
3.38,152.998962402
3.384,140.415496826
3.388,108.105010986
3.392,205.60043335
3.396,148.863220215
3.4,169.154205322
3.404,219.311828613
3.408,263.453826904
3.412,261.949920654
3.416,224.575500488
3.42,180.045776367
3.424,174.981842041
3.428,270.221405029
3.432,269.469451904
3.436,255.006103516
3.44,187.001342773
3.444,195.0730896
3.448,279.421081543
3.452,275.849304199
3.456,257.637939453
3.46,248.426513672
3.464,221.379699707
3.468,267.401580811
3.472,276.789245605
3.476,261.197967529
3.48,276.601257324
3.484,277.917175293
3.488,277.729187012
3.492,278.105163574
3.496,276.225280762
3.5,262.889862061
3.504,269.845428467
3.508,278.105163574
3.512,277.165222168
3.516,195.0730896
3.52,216.867980957
3.524,246.170654297
3.528,262.889862061
3.532,256.510009766
3.536,143.98727417
3.54,189.633178711
3.544,220.25177002
3.548,149.803161621
3.552,221.191711426
3.556,87.6260375977
3.56,86.1221313477
3.564,97.4014282227
3.568,93.8296508789
3.572,102.277374268
3.576,87.2500610352
3.58,85.9341430664
3.584,86.4981079102
3.588,95.1455688477
3.592,85.5581665039
3.596,86.3101196289
3.6,91.0098266602
3.604,138.535614014
3.608,116.740722656
3.612,99.8335266113
3.616,96.6494750977
3.62,94.0176391602
3.624,216.116027832
3.628,190.385131836
3.632,140.227508545
3.636,113.932647705
3.64,106.977081299
3.644,257.637939453
3.648,223.823547363
3.652,177.80166626
3.656,181.737670898
3.66,161.270446777
3.664,274.357147217
3.668,256.134033203
3.672,224.387512207
3.676,271.725311279
3.68,250.118408203
3.684,258.754119873
3.688,274.169158936
3.692,275.097351074
3.696,274.909362793
3.7,277.54119873
3.704,267.965545654
3.708,275.661315918
3.712,123.696289062
3.716,137.783660889
3.72,222.131652832
3.724,275.285339355
3.728,269.469451904
3.732,150.743103027
3.736,171.222076416
3.74,213.296203613
3.744,250.306396484
3.748,239.602813721
3.752,111.67678833
3.756,184.181518555
3.76,191.513061523
3.764,132.519989014
3.768,197.328948975
3.772,131.392059326
3.776,128.583984375
3.78,141.731414795
3.784,94.7695922852
3.788,106.225128174
3.792,148.299255371
3.796,131.392059326
3.8,86.6860961914
3.804,85.5581665039
3.808,95.8975219727
3.812,109.420928955
3.816,105.097198486
3.82,125.012207031
3.824,93.8296508789
3.828,85.7461547852
3.832,88.5659790039
3.836,84.8062133789
3.84,152.434997559
3.844,105.285186768
3.848,97.0254516602
3.852,111.67678833
3.856,96.0855102539
3.86,227.759552002
3.864,255.194091797
3.868,215.552062988
3.872,258.942108154
3.876,147.735290527
3.88,210.1121521
3.884,270.221405029
3.888,277.729187012
3.892,275.097351074
3.896,254.254150391
3.9,238.286895752
3.904,267.965545654
3.908,243.350830078
3.912,275.285339355
3.916,274.721374512
3.92,275.097351074
3.924,271.913299561
3.928,235.843048096
3.932,265.521697998
3.936,258.389892578
3.94,265.709686279
3.944,279.233093262
3.948,210.1121521
3.952,233.587188721
3.956,244.666748047
3.96,211.792297363
3.964,252.374267578
3.968,188.693237305
3.972,174.605865479
3.976,193.580932617
3.98,144.739227295
3.984,173.477935791
3.988,204.660491943
3.992,156.758728027
3.996,93.8296508789
4,113.18069458
4.004,129.899902344
4.008,145.679168701
4.012,145.679168701
4.016,165.018463135
4.02,118.996582031
4.024,85.5581665039
4.028,137.407684326
4.032,110.548858643
4.036,137.407684326
4.04,93.8296508789
4.044,105.473175049
4.048,106.413116455
4.052,86.4981079102
4.056,131.95602417
4.06,108.856964111
4.064,101.14944458
4.068,167.462310791
4.072,116.552734375
4.076,91.3858032227
4.08,132.895965576
4.084,185.873413086
4.088,187.565307617
4.092,148.299255371
4.096,107.16506958
4.1,148.487243652
4.104,251.998291016
4.108,209.924163818
4.112,193.392944336
4.116,179.293823242
4.12,168.590240479
4.124,264.957733154
4.128,241.294708252
4.132,229.827423096
4.136,226.26739502
4.14,202.780609131
4.144,274.721374512
4.148,269.281463623
4.152,266.273651123
4.156,275.473327637
4.16,252.938232422
4.164,277.917175293
4.168,271.161346436
4.172,269.281463623
4.176,261.949920654
4.18,273.605194092
4.184,222.319641113
4.188,119.372558594
4.192,104.533233643
4.196,165.582427979
4.2,176.109771729
4.204,185.121459961
4.208,186.813354492
4.212,87.8140258789
4.216,106.413116455
4.22,123.508300781
4.224,135.715789795
4.228,153.186950684
4.232,86.6860961914
4.236,85.9341430664
4.24,94.5816040039
4.244,90.4458618164
4.248,120.500488281
4.252,92.3257446289
4.256,104.909210205
4.26,87.2500610352
4.264,90.4458618164
4.268,86.8740844727
4.272,95.3335571289
4.276,112.052764893
4.28,131.016082764
4.284,117.116699219
4.288,129.711914062
4.292,120.876464844
4.296,112.992706299
4.3,237.158966064
4.304,209.360198975
4.308,182.677612305
4.312,161.082458496
4.316,139.099578857
4.32,254.254150391
4.324,243.726806641
4.328,219.687805176
4.332,187.94128418
4.336,168.214263916
4.34,233.211212158
4.344,254.630126953
4.348,278.481140137
4.352,271.349334717
4.356,274.721374512
4.36,278.481140137
4.364,274.545135498
4.368,277.729187012
4.372,253.314208984
4.376,256.885986328
4.38,276.413269043
4.384,277.165222168
4.388,202.780609131
4.392,228.135528564
4.396,233.211212158
4.4,247.862548828
4.404,272.477264404
4.408,156.570739746
4.412,166.710357666
4.416,219.311828613
4.42,232.835235596
4.424,244.854736328
4.428,134.211883545
4.432,150.179138184
4.436,171.598052979
4.44,157.322692871
4.444,193.768920898
4.448,104.345245361
4.452,105.849151611
4.456,124.82421875
4.46,94.5816040039
4.464,105.473175049
4.468,102.089385986
4.472,92.8897094727
4.476,86.1221313477
4.48,87.6260375977
4.484,85.5581665039
4.488,102.65335083
4.492,89.8818969727
4.496,273.041229248
4.5,203.908538818
4.504,182.113647461
4.508,127.644042969
4.512,109.796905518
4.516,228.135528564
4.52,221.379699707
4.524,193.768920898
4.528,177.80166626
4.532,152.998962402
4.536,259.130096436
4.54,241.106719971
4.544,218.74786377
4.548,250.682373047
4.552,216.304016113
4.556,245.230712891
4.56,269.281463623
4.564,273.041229248
4.568,279.985046387
4.572,272.289276123
4.576,259.694061279
4.58,237.346954346
4.584,274.721374512
4.588,274.909362793
4.592,270.785369873
4.596,277.165222168
4.6,262.513885498
4.604,224.011535645
4.608,214.800109863
4.612,265.145721436
4.616,275.285339355
4.62,277.165222168
4.624,190.009155273
4.628,221.567687988
4.632,255.758056641
4.636,233.399200439
4.64,249.178466797
4.644,113.368682861
4.648,157.698669434
4.652,189.821166992
4.656,72.410736084
4.66,112.992706299
4.664,176.29776001
4.668,155.066833496
4.672,94.2056274414
4.676,92.3257446289
4.68,93.6416625977
4.684,127.080078125
4.688,163.138580322
4.692,93.8296508789
4.696,88.0020141602
4.7,93.6416625977
4.704,110.17288208
4.708,113.18069458
4.712,107.16506958
4.716,88.5659790039
4.72,87.2500610352
4.724,84.8062133789
4.728,85.5581665039
4.732,105.66116333
4.736,87.0620727539
4.74,87.8140258789
4.744,110.360870361
4.748,94.2056274414
4.752,106.601104736
4.756,106.225128174
4.76,121.81640625
4.764,139.663543701
4.768,142.295379639
4.772,123.132324219
4.776,115.048828125
4.78,231.895294189
4.784,204.0965271
4.788,181.173706055
4.792,192.828979492
4.796,155.066833496
4.8,238.474884033
4.804,274.721374512
4.808,276.03729248
4.812,279.985046387
4.816,226.079406738
4.82,255.382080078
4.824,231.895294189
4.828,276.789245605
4.832,273.793182373
4.836,279.609069824
4.84,230.579376221
4.844,237.346954346
4.848,249.554443359
4.852,215.364074707
4.856,222.883605957
4.86,250.118408203
4.864,230.391387939
4.868,149.239196777
4.872,168.966217041
4.876,187.565307617
4.88,162.022399902
4.884,212.356262207
4.888,94.5816040039
4.892,107.353057861
4.896,127.644042969
4.9,145.679168701
4.904,163.702545166
4.908,87.6260375977
4.912,84.9942016602
4.916,101.901397705
4.92,100.585479736
4.924,99.8335266113
4.928,112.240753174
4.932,88.3779907227
4.936,85.1821899414
4.94,99.8335266113
4.944,91.3858032227
4.948,93.4536743164
4.952,94.2056274414
4.956,133.647918701
4.96,190.009155273
4.964,173.665924072
4.968,75.0425720215
4.972,119.560546875
4.976,255.006103516
4.98,260.634002686
4.984,215.552062988
4.988,180.045776367
4.992,146.983337402
4.996,273.041229248
5,268.341522217
5.004,222.131652832
5.008,194.885101318
5.012,217.431945801
5.016,275.849304199
5.02,252.750244141
5.024,249.366455078
5.028,276.225280762
5.032,264.393768311
5.036,268.341522217
5.04,274.169158936
5.044,275.661315918
5.048,276.413269043
5.052,275.285339355
5.056,268.905487061
5.06,273.981170654
5.064,231.331329346
5.068,254.442138672
5.072,269.281463623
5.076,265.521697998
5.08,276.789245605
5.084,139.099578857
5.088,151.11907959
5.092,246.170654297
5.096,250.118408203
5.1,221.567687988
5.104,129.711914062
5.108,179.481811523
5.112,183.617553711
5.116,157.886657715
5.12,238.098907471
5.124,119.560546875
5.128,128.959960938
5.132,85.7461547852
5.136,83.8662719727
5.14,88.1900024414
5.144,87.6260375977
5.148,90.2578735352
5.152,94.0176391602
5.156,94.9575805664
5.16,96.8374633789
5.164,85.9341430664
5.168,88.5659790039
5.172,173.28994751
5.176,156.382751465
5.18,97.7774047852
5.184,109.984893799
5.188,126.516113281
5.192,225.891418457
5.196,152.998962402
5.2,141.167449951
5.204,153.750915527
5.208,112.428741455
5.212,200.148773193
5.216,180.985717773
5.22,172.725982666
5.224,239.602813721
5.228,217.807922363
5.232,201.0887146
5.236,229.075469971
5.24,253.314208984
5.244,255.382080078
5.248,258.201904297
5.252,227.759552002
5.256,206.352386475
5.26,277.729187012
5.264,275.285339355
5.268,265.897674561
5.272,252.750244141
5.276,256.697998047
5.28,139.099578857
5.284,204.284515381
5.288,226.26739502
5.292,263.829803467
5.296,278.857116699
5.3,228.887481689
5.304,244.290771484
5.308,265.145721436
5.312,233.775177002
5.316,232.835235596
5.32,205.976409912
5.324,222.695617676
5.328,223.25958252
5.332,175.357818604
5.336,183.805541992
5.34,241.858673096
5.344,223.635559082
5.348,129.711914062
5.352,124.636230469
5.356,176.673736572
5.36,199.960784912
5.364,183.617553711
5.368,92.5137329102
5.372,105.097198486
5.376,130.275878906
5.38,162.022399902
5.384,140.415496826
5.388,89.6939086914
5.392,94.9575805664
5.396,116.552734375
5.4,93.8296508789
5.404,112.052764893
5.408,89.6939086914
5.412,88.0020141602
5.416,86.6860961914
5.42,96.8374633789
5.424,89.8818969727
5.428,125.200195312
5.432,184.369506836
5.436,197.328948975
5.44,207.1043396
5.444,130.45211792
5.448,135.903778076
5.452,184.181518555
5.456,253.126220703
