"Latest: Time (s)","Latest: Illumination (lux)"
13.795,105.473175049
13.796,104.721221924
13.797,106.789093018
13.798,105.66116333
13.799,103.593292236
13.8,104.909210205
13.801,103.593292236
13.802,104.345245361
13.803,104.15725708
13.804,103.593292236
13.805,104.15725708
13.806,104.345245361
13.807,106.601104736
13.808,105.097198486
13.809,105.285186768
13.81,105.473175049
13.811,103.781280518
13.812,107.353057861
13.813,104.909210205
13.814,104.909210205
13.815,105.849151611
13.816,105.097198486
13.817,103.781280518
13.818,104.909210205
13.819,104.15725708
13.82,104.721221924
13.821,103.593292236
13.822,103.593292236
13.823,104.345245361
13.824,104.345245361
13.825,106.037139893
13.826,103.593292236
13.827,105.097198486
13.828,105.285186768
13.829,105.473175049
13.83,104.909210205
13.831,105.473175049
13.832,105.097198486
13.833,103.969268799
13.834,104.909210205
13.835,105.66116333
13.836,104.15725708
13.837,103.217315674
13.838,103.969268799
13.839,105.66116333
13.84,105.473175049
13.841,104.533233643
13.842,106.037139893
13.843,105.66116333
13.844,104.909210205
13.845,106.413116455
13.846,105.66116333
13.847,106.225128174
13.848,105.473175049
13.849,103.969268799
13.85,103.593292236
13.851,104.909210205
13.852,104.721221924
13.853,104.533233643
13.854,103.593292236
13.855,103.029327393
13.856,105.849151611
13.857,104.345245361
13.858,105.473175049
13.859,106.225128174
13.86,104.15725708
13.861,104.345245361
13.862,104.909210205
13.863,106.601104736
13.864,106.977081299
13.865,105.285186768
13.866,104.909210205
13.867,104.909210205
13.868,104.533233643
13.869,104.721221924
13.87,104.721221924
13.871,103.029327393
13.872,103.217315674
13.873,104.345245361
13.874,105.285186768
13.875,105.097198486
13.876,105.097198486
13.877,104.533233643
13.878,105.285186768
13.879,106.601104736
13.88,104.345245361
13.881,105.66116333
13.882,103.969268799
13.883,106.225128174
13.884,104.909210205
13.885,104.15725708
13.886,104.15725708
13.887,105.097198486
13.888,103.969268799
13.889,104.721221924
13.89,105.285186768
13.891,103.969268799
13.892,106.037139893
13.893,103.969268799
13.894,104.345245361
13.895,103.593292236
13.896,105.097198486
13.897,106.037139893
13.898,104.533233643
13.899,103.969268799
13.9,105.285186768
13.901,103.781280518
13.902,105.285186768
13.903,104.15725708
13.904,102.841339111
13.905,104.15725708
13.906,103.405303955
13.907,103.593292236
13.908,105.849151611
13.909,105.473175049
13.91,103.593292236
13.911,105.849151611
13.912,103.969268799
13.913,107.353057861
13.914,104.909210205
13.915,106.225128174
13.916,103.781280518
13.917,104.345245361
13.918,105.097198486
13.919,103.593292236
13.92,105.473175049
13.921,103.781280518
13.922,104.15725708
13.923,104.909210205
13.924,103.405303955
13.925,105.097198486
13.926,104.15725708
13.927,103.593292236
13.928,105.849151611
13.929,106.413116455
13.93,106.601104736
13.931,105.473175049
13.932,104.345245361
13.933,105.66116333
13.934,105.097198486
13.935,104.909210205
13.936,105.285186768
13.937,103.405303955
13.938,103.593292236
13.939,104.15725708
13.94,106.601104736
13.941,103.593292236
13.942,106.037139893
13.943,103.405303955
13.944,104.15725708
13.945,105.473175049
13.946,107.16506958
13.947,106.037139893
13.948,104.721221924
13.949,104.345245361
13.95,104.909210205
13.951,104.15725708
13.952,104.533233643
13.953,104.721221924
13.954,102.465362549
13.955,103.593292236
13.956,104.15725708
13.957,104.15725708
13.958,104.533233643
13.959,105.097198486
13.96,105.849151611
13.961,105.66116333
13.962,105.66116333
13.963,105.097198486
13.964,104.15725708
13.965,105.473175049
13.966,105.473175049
13.967,103.969268799
13.968,103.969268799
13.969,103.969268799
13.97,104.909210205
13.971,103.593292236
13.972,105.473175049
13.973,104.15725708
13.974,105.097198486
13.975,105.66116333
13.976,104.909210205
13.977,103.969268799
13.978,103.593292236
13.979,105.849151611
13.98,104.909210205
13.981,105.285186768
13.982,105.473175049
13.983,104.345245361
13.984,105.097198486
13.985,104.909210205
13.986,105.097198486
13.987,103.593292236
13.988,105.473175049
13.989,102.841339111
13.99,105.66116333
13.991,104.533233643
13.992,104.909210205
13.993,106.037139893
13.994,106.037139893
13.995,105.66116333
13.996,104.909210205
13.997,104.909210205
13.998,104.533233643
13.999,105.097198486
14,104.909210205
14.001,103.969268799
14.002,103.969268799
14.003,105.473175049
14.004,103.217315674
14.005,103.217315674
14.006,104.15725708
14.007,103.969268799
14.008,103.593292236
14.009,104.15725708
14.01,105.097198486
14.011,105.849151611
14.012,104.721221924
14.013,106.601104736
14.014,104.909210205
14.015,104.533233643
14.016,105.66116333
14.017,103.969268799
14.018,104.721221924
14.019,105.66116333
14.02,103.969268799
14.021,103.969268799
14.022,104.533233643
14.023,103.217315674
14.024,103.593292236
14.025,103.781280518
14.026,104.533233643
14.027,105.097198486
14.028,104.533233643
14.029,106.601104736
14.03,104.909210205
14.031,105.473175049
14.032,105.66116333
14.033,106.225128174
14.034,105.66116333
14.035,103.217315674
14.036,104.533233643
14.037,103.217315674
14.038,104.721221924
14.039,103.217315674
14.04,103.593292236
14.041,105.285186768
14.042,106.601104736
14.043,105.66116333
14.044,105.097198486
14.045,105.285186768
14.046,105.849151611
14.047,106.225128174
14.048,103.781280518
14.049,105.66116333
14.05,104.533233643
14.051,103.593292236
14.052,105.473175049
14.053,103.593292236
14.054,103.781280518
14.055,103.405303955
14.056,105.097198486
14.057,103.593292236
14.058,105.66116333
14.059,106.601104736
14.06,105.097198486
14.061,105.097198486
14.062,105.473175049
14.063,106.413116455
14.064,106.037139893
14.065,105.473175049
14.066,104.909210205
14.067,104.721221924
14.068,103.781280518
14.069,105.849151611
14.07,104.721221924
14.071,104.721221924
14.072,104.909210205
14.073,105.097198486
14.074,103.593292236
14.075,105.285186768
14.076,103.593292236
14.077,103.969268799
14.078,105.097198486
14.079,106.037139893
14.08,106.413116455
14.081,105.66116333
14.082,104.15725708
14.083,103.781280518
14.084,105.097198486
14.085,103.405303955
14.086,104.533233643
14.087,104.909210205
14.088,104.721221924
14.089,104.345245361
14.09,103.405303955
14.091,104.909210205
14.092,105.097198486
14.093,105.097198486
14.094,104.533233643
14.095,104.909210205
14.096,105.66116333
14.097,106.601104736
14.098,106.977081299
14.099,104.15725708
14.1,103.969268799
14.101,105.849151611
14.102,104.721221924
14.103,103.217315674
14.104,104.345245361
14.105,103.217315674
14.106,105.66116333
14.107,104.533233643
14.108,105.285186768
14.109,104.15725708
14.11,104.345245361
14.111,105.285186768
14.112,105.473175049
14.113,104.909210205
14.114,106.225128174
14.115,104.721221924
14.116,105.097198486
14.117,105.473175049
14.118,105.097198486
14.119,104.909210205
14.12,104.15725708
14.121,104.909210205
14.122,103.969268799
14.123,103.217315674
14.124,104.345245361
14.125,105.473175049
14.126,104.345245361
14.127,104.721221924
14.128,106.977081299
14.129,106.225128174
14.13,104.909210205
14.131,105.849151611
14.132,105.285186768
14.133,106.789093018
14.134,103.593292236
14.135,104.533233643
14.136,104.533233643
14.137,103.029327393
14.138,102.841339111
14.139,103.405303955
14.14,103.969268799
14.141,105.849151611
14.142,103.969268799
14.143,104.533233643
14.144,103.593292236
14.145,105.66116333
14.146,106.789093018
14.147,105.285186768
14.148,104.15725708
14.149,106.037139893
14.15,103.781280518
14.151,105.473175049
14.152,104.909210205
14.153,103.029327393
14.154,104.533233643
14.155,102.841339111
14.156,104.345245361
14.157,104.345245361
14.158,105.849151611
14.159,105.849151611
14.16,104.15725708
14.161,104.909210205
14.162,104.15725708
14.163,105.473175049
14.164,105.66116333
14.165,106.413116455
14.166,104.15725708
14.167,105.097198486
14.168,106.413116455
14.169,105.285186768
14.17,103.781280518
14.171,102.841339111
14.172,103.593292236
14.173,104.533233643
14.174,103.593292236
14.175,105.473175049
14.176,104.345245361
14.177,105.285186768
14.178,103.969268799
14.179,106.977081299
14.18,105.66116333
14.181,107.16506958
14.182,105.097198486
14.183,105.849151611
14.184,103.781280518
14.185,105.849151611
14.186,104.15725708
14.187,103.969268799
14.188,103.405303955
14.189,103.217315674
14.19,104.345245361
14.191,104.909210205
14.192,104.15725708
14.193,104.909210205
14.194,103.969268799
14.195,105.097198486
14.196,105.66116333
14.197,106.037139893
14.198,104.15725708
14.199,106.037139893
14.2,103.593292236
14.201,105.097198486
14.202,104.909210205
14.203,103.593292236
14.204,101.901397705
14.205,104.15725708
14.206,103.405303955
14.207,105.285186768
14.208,105.66116333
14.209,103.969268799
14.21,105.66116333
14.211,105.473175049
14.212,104.909210205
14.213,106.037139893
14.214,105.473175049
14.215,106.225128174
14.216,105.097198486
14.217,103.593292236
14.218,104.15725708
14.219,104.909210205
14.22,104.909210205
14.221,104.15725708
14.222,103.029327393
14.223,104.909210205
14.224,105.097198486
14.225,106.413116455
14.226,104.15725708
14.227,106.037139893
14.228,104.345245361
14.229,105.097198486
14.23,104.721221924
14.231,106.225128174
14.232,106.601104736
14.233,104.533233643
14.234,106.037139893
14.235,103.593292236
14.236,103.781280518
14.237,103.593292236
14.238,105.473175049
14.239,103.969268799
14.24,106.601104736
14.241,104.909210205
14.242,104.15725708
14.243,105.66116333
14.244,104.345245361
14.245,103.781280518
14.246,105.66116333
14.247,104.533233643
14.248,106.601104736
14.249,105.66116333
14.25,105.097198486
14.251,104.345245361
14.252,104.15725708
14.253,104.15725708
14.254,103.405303955
14.255,103.969268799
14.256,103.405303955
14.257,105.097198486
14.258,103.969268799
14.259,104.15725708
14.26,104.721221924
14.261,105.66116333
14.262,104.909210205
14.263,106.413116455
14.264,104.533233643
14.265,105.66116333
14.266,105.849151611
14.267,104.909210205
14.268,105.097198486
14.269,104.15725708
14.27,103.593292236
14.271,103.029327393
14.272,102.841339111
14.273,103.593292236
14.274,104.909210205
14.275,104.345245361
14.276,105.285186768
14.277,103.969268799
14.278,104.721221924
14.279,105.285186768
14.28,106.601104736
14.281,106.601104736
14.282,106.601104736
14.283,104.721221924
14.284,106.037139893
14.285,105.66116333
14.286,104.533233643
14.287,104.909210205
14.288,102.841339111
14.289,103.217315674
14.29,104.345245361
14.291,105.849151611
14.292,103.781280518
14.293,103.969268799
14.294,104.345245361
14.295,105.66116333
14.296,105.849151611
14.297,106.413116455
14.298,104.15725708
14.299,105.849151611
14.3,104.909210205
14.301,105.097198486
14.302,105.473175049
14.303,105.473175049
14.304,103.781280518
14.305,104.15725708
14.306,104.533233643
14.307,104.721221924
14.308,104.15725708
14.309,105.097198486
14.31,105.849151611
14.311,105.66116333
14.312,105.473175049
14.313,105.285186768
14.314,107.917022705
14.315,105.473175049
14.316,105.097198486
14.317,105.097198486
14.318,105.473175049
14.319,105.66116333
14.32,104.721221924
14.321,103.405303955
14.322,103.217315674
14.323,104.533233643
14.324,103.781280518
14.325,103.405303955
14.326,105.473175049
14.327,104.533233643
14.328,105.285186768
14.329,104.345245361
14.33,104.909210205
14.331,106.225128174
